	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     57, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     57, CAPSTONE  , STAT, buffer is pinned count                                    ,             8,        .54,         ,             ,          ,           ,        .03 % buffer gets avoided thanks to buffer pin caching
     57, CAPSTONE  , STAT, buffer is not pinned count                                ,           121,       8.15,         ,             ,          ,           ,       2.69 per execution
     57, CAPSTONE  , STAT, workarea executions - optimal                             ,             7,        .47,         ,             ,          ,           ,        .16 per execution
     57, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .07,         ,             ,          ,           ,       10ms total parse time CPU
     57, CAPSTONE  , STAT, parse time elapsed                                        ,             1,        .07,         ,             ,          ,           ,       10ms total parse time elapsed
     57, CAPSTONE  , STAT, parse count (total)                                       ,             3,         .2,         ,             ,          ,           ,         .6 softparses per hardparse
     57, CAPSTONE  , STAT, parse count (hard)                                        ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, execute count                                             ,            45,       3.03,         ,             ,          ,           ,         15 executions per parse
     57, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     303.24,         ,             ,          ,           ,      900.8 bytes per roundtrip
     57, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           386,      25.99,         ,             ,          ,           ,       77.2 bytes per roundtrip
     57, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, sorts (memory)                                            ,             7,        .47,         ,             ,          ,           ,        .16 per execution
     57, CAPSTONE  , STAT, sorts (rows)                                              ,            13,        .88,         ,             ,          ,           ,        .29 per execution
     57, CAPSTONE  , TIME, hard parse elapsed time                                   ,         11155,   751.04us,      .1%, [          ],          ,           , 
     57, CAPSTONE  , TIME, repeated bind elapsed time                                ,            55,      3.7us,      .0%, [          ],          ,           , 
     57, CAPSTONE  , TIME, parse time elapsed                                        ,         11688,   786.93us,      .1%, [          ],          ,           , 
     57, CAPSTONE  , TIME, DB CPU                                                    ,       2063809,   138.95ms,    13.9%, [@@        ],          ,           , 
     57, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3773246,   254.04ms,    25.4%, [###       ],          ,           , 
     57, CAPSTONE  , TIME, DB time                                                   ,       3777694,   254.34ms,    25.4%, [###       ],          ,           ,      -4.99 % unaccounted time
     57, CAPSTONE  , WAIT, db file sequential read                                   ,         88666,     5.97ms,      .6%, [W         ],        15,       1.01,     5.91ms average wait
     57, CAPSTONE  , WAIT, db file scattered read                                    ,          1460,     98.3us,      .0%, [          ],         5,        .34,      292us average wait
     57, CAPSTONE  , WAIT, direct path read                                          ,       1613039,    108.6ms,    10.9%, [WW        ],       224,      15.08,      7.2ms average wait
     57, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            19,     1.28us,      .0%, [          ],         5,        .34,      3.8us average wait
     57, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11815625,   795.52ms,    79.6%, [WWWWWWWW  ],         5,        .34,      2.36s average wait
     57, CAPSTONE  , WAIT, events in waitclass Other                                 ,           339,    22.82us,      .0%, [          ],        27,       1.82,    12.56us average wait
 
	32K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     57, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, opened cursors cumulative                                 ,            45,          3,         ,             ,          ,           ,          1 per execution
     57, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     57, CAPSTONE  , STAT, user calls                                                ,             8,        .53,         ,             ,          ,           ,        .18 per execution
     57, CAPSTONE  , STAT, recursive calls                                           ,            65,       4.33,         ,             ,          ,           ,   153.85us recursive CPU per recursive call
     57, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .07,         ,             ,          ,           ,       10ms total recursive CPU usage
     57, CAPSTONE  , STAT, session logical reads                                     ,          6951,     463.09,         ,             ,          ,           ,      6.96k total buffer visits
     57, CAPSTONE  , STAT, CPU used by this session                                  ,           198,      13.19,         ,             ,          ,           ,      1.98s total CPU used by this session
     57, CAPSTONE  , STAT, DB time                                                   ,           360,      23.98,         ,             ,          ,           ,          8 per execution
     57, CAPSTONE  , STAT, user I/O wait time                                        ,           162,      10.79,         ,             ,          ,           ,        3.6 per execution
     57, CAPSTONE  , STAT, non-idle wait time                                        ,           162,      10.79,         ,             ,          ,           ,        3.6 per execution
     57, CAPSTONE  , STAT, non-idle wait count                                       ,           143,       9.53,         ,             ,          ,           ,       3.18 per execution
     57, CAPSTONE  , STAT, process last non-idle time                                ,            44,       2.93,         ,             ,          ,           ,        .98 per execution
     57, CAPSTONE  , STAT, session uga memory max                                    ,       6240208,    415.73k,         ,             ,          ,           ,      6.24M actual value in end of snapshot
     57, CAPSTONE  , STAT, enqueue requests                                          ,             5,        .33,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, enqueue releases                                          ,             5,        .33,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, physical read total IO requests                           ,           110,       7.33,         ,             ,          ,           ,      2.02M bytes per request
     57, CAPSTONE  , STAT, physical read total multi block requests                  ,            91,       6.06,         ,             ,          ,           ,         19 total single block read requests
     57, CAPSTONE  , STAT, physical read total bytes                                 ,     221782016,     14.78M,         ,             ,          ,           ,      4.93M per execution
     57, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     221782016,     14.78M,         ,             ,          ,           ,      4.93M per execution
     57, CAPSTONE  , STAT, db block gets                                             ,             7,        .47,         ,             ,          ,           ,        .16 per execution
     57, CAPSTONE  , STAT, db block gets from cache                                  ,             7,        .47,         ,             ,          ,           ,        .16 per execution
     57, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             7,        .47,         ,             ,          ,           ,        .16 per execution
     57, CAPSTONE  , STAT, consistent gets                                           ,          6944,     462.62,         ,             ,          ,           ,     154.31 per execution
     57, CAPSTONE  , STAT, consistent gets from cache                                ,           190,      12.66,         ,             ,          ,           ,       4.22 per execution
     57, CAPSTONE  , STAT, consistent gets pin                                       ,           121,       8.06,         ,             ,          ,           ,       2.69 per execution
     57, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           107,       7.13,         ,             ,          ,           ,       2.38 per execution
     57, CAPSTONE  , STAT, consistent gets examination                               ,            69,        4.6,         ,             ,          ,           ,       1.53 per execution
     57, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            64,       4.26,         ,             ,          ,           ,       1.42 per execution
     57, CAPSTONE  , STAT, consistent gets direct                                    ,          6754,     449.96,         ,             ,          ,           ,     150.09 per execution
     57, CAPSTONE  , STAT, logical read bytes from cache                             ,       2351104,    156.63k,         ,             ,          ,           ,     52.25k per execution
     57, CAPSTONE  , STAT, physical reads                                            ,          6778,     451.56,         ,             ,          ,           ,     150.62 per execution
     57, CAPSTONE  , STAT, physical reads cache                                      ,            24,        1.6,         ,             ,          ,           ,        .53 per execution
     57, CAPSTONE  , STAT, physical reads direct                                     ,          6754,     449.96,         ,             ,          ,           ,     150.09 per execution
     57, CAPSTONE  , STAT, physical read IO requests                                 ,           110,       7.33,         ,             ,          ,           ,      2.02M bytes per request
     57, CAPSTONE  , STAT, physical read bytes                                       ,     221782016,     14.78M,         ,             ,          ,           ,      4.93M per execution
     57, CAPSTONE  , STAT, free buffer requested                                     ,            24,        1.6,         ,             ,          ,           ,        .53 per execution
     57, CAPSTONE  , STAT, physical reads cache prefetch                             ,             5,        .33,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,             8,        .53,         ,             ,          ,           ,        .18 per execution
     57, CAPSTONE  , STAT, calls to kcmgcs                                           ,            23,       1.53,         ,             ,          ,           ,        .51 per execution
     57, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            51,        3.4,         ,             ,          ,           ,       1.13 per execution
     57, CAPSTONE  , STAT, file io service time                                      ,          1388,      92.47,         ,             ,          ,           ,    12.62us bad guess of IO service time per IO request
     57, CAPSTONE  , STAT, file io wait time                                         ,       1612272,    107.41k,         ,             ,          ,           ,    14.66ms bad guess of IO wait time per IO request
     57, CAPSTONE  , STAT, Number of read IOs issued                                 ,            91,       6.06,         ,             ,          ,           ,       2.02 per execution
     57, CAPSTONE  , STAT, no work - consistent read gets                            ,          6846,     456.09,         ,             ,          ,           ,     152.13 per execution
     57, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .33,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     57, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     57, CAPSTONE  , STAT, table scan rows gotten                                    ,      10014056,    667.16k,         ,             ,          ,           ,    222.53k per execution
     57, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10014056,    667.16k,         ,             ,          ,           ,    222.53k per execution
     57, CAPSTONE  , STAT, table scan blocks gotten                                  ,          6791,     452.43,         ,             ,          ,           ,     150.91 per execution
     57, CAPSTONE  , STAT, table fetch by rowid                                      ,            26,       1.73,         ,             ,          ,           ,        .58 per execution
     57, CAPSTONE  , STAT, cluster key scans                                         ,            11,        .73,         ,             ,          ,           ,        .24 per execution
     57, CAPSTONE  , STAT, cluster key scan block gets                               ,            11,        .73,         ,             ,          ,           ,        .24 per execution
     57, CAPSTONE  , STAT, rows fetched via callback                                 ,             5,        .33,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, index fetch by key                                        ,            21,        1.4,         ,             ,          ,           ,        .47 per execution
     57, CAPSTONE  , STAT, index scans kdiixs1                                       ,            22,       1.47,         ,             ,          ,           ,        .49 per execution
     57, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,        .13,         ,             ,          ,           ,        .04 per execution
     57, CAPSTONE  , STAT, session cursor cache hits                                 ,            43,       2.86,         ,             ,          ,           ,         40 softparses avoided thanks to cursor cache
     57, CAPSTONE  , STAT, session cursor cache count                                ,            -1,       -.07,         ,             ,          ,           ,       -.02 per execution
     57, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     57, CAPSTONE  , STAT, buffer is pinned count                                    ,             8,        .53,         ,             ,          ,           ,        .11 % buffer gets avoided thanks to buffer pin caching
     57, CAPSTONE  , STAT, buffer is not pinned count                                ,           121,       8.06,         ,             ,          ,           ,       2.69 per execution
     57, CAPSTONE  , STAT, workarea executions - optimal                             ,             7,        .47,         ,             ,          ,           ,        .16 per execution
     57, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .07,         ,             ,          ,           ,       10ms total parse time CPU
     57, CAPSTONE  , STAT, parse time elapsed                                        ,             1,        .07,         ,             ,          ,           ,       10ms total parse time elapsed
     57, CAPSTONE  , STAT, parse count (total)                                       ,             3,         .2,         ,             ,          ,           ,         .6 softparses per hardparse
     57, CAPSTONE  , STAT, parse count (hard)                                        ,             5,        .33,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, execute count                                             ,            45,          3,         ,             ,          ,           ,         15 executions per parse
     57, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     300.06,         ,             ,          ,           ,      900.8 bytes per roundtrip
     57, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           396,      26.38,         ,             ,          ,           ,       79.2 bytes per roundtrip
     57, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .11 per execution
     57, CAPSTONE  , STAT, sorts (memory)                                            ,             7,        .47,         ,             ,          ,           ,        .16 per execution
     57, CAPSTONE  , STAT, sorts (rows)                                              ,            13,        .87,         ,             ,          ,           ,        .29 per execution
     57, CAPSTONE  , TIME, hard parse elapsed time                                   ,          9755,    649.9us,      .1%, [          ],          ,           , 
     57, CAPSTONE  , TIME, parse time elapsed                                        ,         10188,   678.74us,      .1%, [          ],          ,           , 
     57, CAPSTONE  , TIME, DB CPU                                                    ,       1980962,   131.98ms,    13.2%, [@@        ],          ,           , 
     57, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3593306,   239.39ms,    23.9%, [###       ],          ,           , 
     57, CAPSTONE  , TIME, DB time                                                   ,       3597904,    239.7ms,    24.0%, [###       ],          ,           ,      -1.29 % unaccounted time
     57, CAPSTONE  , WAIT, db file sequential read                                   ,         92985,     6.19ms,      .6%, [W         ],        15,          1,      6.2ms average wait
     57, CAPSTONE  , WAIT, db file scattered read                                    ,         57861,     3.85ms,      .4%, [          ],         4,        .27,    14.47ms average wait
     57, CAPSTONE  , WAIT, direct path read                                          ,       1464733,    97.58ms,     9.8%, [W         ],        91,       6.06,     16.1ms average wait
     57, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            23,     1.53us,      .0%, [          ],         5,        .33,      4.6us average wait
     57, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11606038,   773.22ms,    77.3%, [WWWWWWWW  ],         5,        .33,      2.32s average wait
     57, CAPSTONE  , WAIT, events in waitclass Other                                 ,           625,    41.64us,      .0%, [          ],        28,       1.87,    22.32us average wait
 
	PC_8K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     57, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .17 per execution
     57, CAPSTONE  , STAT, opened cursors cumulative                                 ,            30,       2.05,         ,             ,          ,           ,          1 per execution
     57, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     57, CAPSTONE  , STAT, user calls                                                ,             7,        .48,         ,             ,          ,           ,        .23 per execution
     57, CAPSTONE  , STAT, recursive calls                                           ,            41,        2.8,         ,             ,          ,           ,    243.9us recursive CPU per recursive call
     57, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .07,         ,             ,          ,           ,       10ms total recursive CPU usage
     57, CAPSTONE  , STAT, session logical reads                                     ,         29075,      1.99k,         ,             ,          ,           ,     29.08k total buffer visits
     57, CAPSTONE  , STAT, CPU used by this session                                  ,           166,      11.35,         ,             ,          ,           ,      1.66s total CPU used by this session
     57, CAPSTONE  , STAT, DB time                                                   ,           387,      26.45,         ,             ,          ,           ,       12.9 per execution
     57, CAPSTONE  , STAT, user I/O wait time                                        ,           222,      15.17,         ,             ,          ,           ,        7.4 per execution
     57, CAPSTONE  , STAT, non-idle wait time                                        ,           222,      15.17,         ,             ,          ,           ,        7.4 per execution
     57, CAPSTONE  , STAT, non-idle wait count                                       ,           263,      17.98,         ,             ,          ,           ,       8.77 per execution
     57, CAPSTONE  , STAT, process last non-idle time                                ,            45,       3.08,         ,             ,          ,           ,        1.5 per execution
     57, CAPSTONE  , STAT, enqueue requests                                          ,             2,        .14,         ,             ,          ,           ,        .07 per execution
     57, CAPSTONE  , STAT, enqueue releases                                          ,             2,        .14,         ,             ,          ,           ,        .07 per execution
     57, CAPSTONE  , STAT, physical read total IO requests                           ,           249,      17.02,         ,             ,          ,           ,    952.97k bytes per request
     57, CAPSTONE  , STAT, physical read total multi block requests                  ,           227,      15.52,         ,             ,          ,           ,         22 total single block read requests
     57, CAPSTONE  , STAT, physical read total bytes                                 ,     237289472,     16.22M,         ,             ,          ,           ,      7.91M per execution
     57, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     237289472,     16.22M,         ,             ,          ,           ,      7.91M per execution
     57, CAPSTONE  , STAT, db block gets                                             ,             4,        .27,         ,             ,          ,           ,        .13 per execution
     57, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .27,         ,             ,          ,           ,        .13 per execution
     57, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .27,         ,             ,          ,           ,        .13 per execution
     57, CAPSTONE  , STAT, consistent gets                                           ,         29071,      1.99k,         ,             ,          ,           ,     969.03 per execution
     57, CAPSTONE  , STAT, consistent gets from cache                                ,           118,       8.07,         ,             ,          ,           ,       3.93 per execution
     57, CAPSTONE  , STAT, consistent gets pin                                       ,            70,       4.78,         ,             ,          ,           ,       2.33 per execution
     57, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,            62,       4.24,         ,             ,          ,           ,       2.07 per execution
     57, CAPSTONE  , STAT, consistent gets examination                               ,            48,       3.28,         ,             ,          ,           ,        1.6 per execution
     57, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            43,       2.94,         ,             ,          ,           ,       1.43 per execution
     57, CAPSTONE  , STAT, consistent gets direct                                    ,         28953,      1.98k,         ,             ,          ,           ,      965.1 per execution
     57, CAPSTONE  , STAT, logical read bytes from cache                             ,        999424,     68.31k,         ,             ,          ,           ,     33.31k per execution
     57, CAPSTONE  , STAT, physical reads                                            ,         28966,      1.98k,         ,             ,          ,           ,     965.53 per execution
     57, CAPSTONE  , STAT, physical reads cache                                      ,            13,        .89,         ,             ,          ,           ,        .43 per execution
     57, CAPSTONE  , STAT, physical reads direct                                     ,         28953,      1.98k,         ,             ,          ,           ,      965.1 per execution
     57, CAPSTONE  , STAT, physical read IO requests                                 ,           249,      17.02,         ,             ,          ,           ,    952.97k bytes per request
     57, CAPSTONE  , STAT, physical read bytes                                       ,     237289472,     16.22M,         ,             ,          ,           ,      7.91M per execution
     57, CAPSTONE  , STAT, free buffer requested                                     ,            13,        .89,         ,             ,          ,           ,        .43 per execution
     57, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,             7,        .48,         ,             ,          ,           ,        .23 per execution
     57, CAPSTONE  , STAT, calls to kcmgcs                                           ,            13,        .89,         ,             ,          ,           ,        .43 per execution
     57, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            34,       2.32,         ,             ,          ,           ,       1.13 per execution
     57, CAPSTONE  , STAT, file io service time                                      ,           977,      66.78,         ,             ,          ,           ,     3.92us bad guess of IO service time per IO request
     57, CAPSTONE  , STAT, file io wait time                                         ,       2213814,    151.32k,         ,             ,          ,           ,     8.89ms bad guess of IO wait time per IO request
     57, CAPSTONE  , STAT, Number of read IOs issued                                 ,           236,      16.13,         ,             ,          ,           ,       7.87 per execution
     57, CAPSTONE  , STAT, no work - consistent read gets                            ,         29007,      1.98k,         ,             ,          ,           ,      966.9 per execution
     57, CAPSTONE  , STAT, table scans (short tables)                                ,             2,        .14,         ,             ,          ,           ,        .07 per execution
     57, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, table scan rows gotten                                    ,      10000778,    683.57k,         ,             ,          ,           ,    333.36k per execution
     57, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10000778,    683.57k,         ,             ,          ,           ,    333.36k per execution
     57, CAPSTONE  , STAT, table scan blocks gotten                                  ,         28967,      1.98k,         ,             ,          ,           ,     965.57 per execution
     57, CAPSTONE  , STAT, table fetch by rowid                                      ,            18,       1.23,         ,             ,          ,           ,         .6 per execution
     57, CAPSTONE  , STAT, cluster key scans                                         ,             9,        .62,         ,             ,          ,           ,         .3 per execution
     57, CAPSTONE  , STAT, cluster key scan block gets                               ,             9,        .62,         ,             ,          ,           ,         .3 per execution
     57, CAPSTONE  , STAT, rows fetched via callback                                 ,             3,        .21,         ,             ,          ,           ,         .1 per execution
     57, CAPSTONE  , STAT, index fetch by key                                        ,            15,       1.03,         ,             ,          ,           ,         .5 per execution
     57, CAPSTONE  , STAT, index scans kdiixs1                                       ,            15,       1.03,         ,             ,          ,           ,         .5 per execution
     57, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,        .14,         ,             ,          ,           ,        .07 per execution
     57, CAPSTONE  , STAT, session cursor cache hits                                 ,            29,       1.98,         ,             ,          ,           ,         28 softparses avoided thanks to cursor cache
     57, CAPSTONE  , STAT, session cursor cache count                                ,             2,        .14,         ,             ,          ,           ,        .07 per execution
     57, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .27,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     57, CAPSTONE  , STAT, buffer is not pinned count                                ,            82,        5.6,         ,             ,          ,           ,       2.73 per execution
     57, CAPSTONE  , STAT, workarea executions - optimal                             ,             7,        .48,         ,             ,          ,           ,        .23 per execution
     57, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .07,         ,             ,          ,           ,       10ms total parse time CPU
     57, CAPSTONE  , STAT, parse time elapsed                                        ,            11,        .75,         ,             ,          ,           ,      110ms total parse time elapsed
     57, CAPSTONE  , STAT, parse count (total)                                       ,             1,        .07,         ,             ,          ,           ,         .5 softparses per hardparse
     57, CAPSTONE  , STAT, parse count (hard)                                        ,             2,        .14,         ,             ,          ,           ,        .07 per execution
     57, CAPSTONE  , STAT, execute count                                             ,            30,       2.05,         ,             ,          ,           ,         30 executions per parse
     57, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     307.85,         ,             ,          ,           ,      900.8 bytes per roundtrip
     57, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           297,       20.3,         ,             ,          ,           ,       59.4 bytes per roundtrip
     57, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .17 per execution
     57, CAPSTONE  , STAT, sorts (memory)                                            ,             6,        .41,         ,             ,          ,           ,         .2 per execution
     57, CAPSTONE  , STAT, sorts (rows)                                              ,            29,       1.98,         ,             ,          ,           ,        .97 per execution
     57, CAPSTONE  , TIME, hard parse elapsed time                                   ,        109296,     7.47ms,      .7%, [#         ],          ,           , 
     57, CAPSTONE  , TIME, repeated bind elapsed time                                ,            29,     1.98us,      .0%, [          ],          ,           , 
     57, CAPSTONE  , TIME, parse time elapsed                                        ,        109640,     7.49ms,      .7%, [#         ],          ,           , 
     57, CAPSTONE  , TIME, DB CPU                                                    ,       1662173,   113.61ms,    11.4%, [@@        ],          ,           , 
     57, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3872148,   264.67ms,    26.5%, [###       ],          ,           , 
     57, CAPSTONE  , TIME, DB time                                                   ,       3874843,   264.85ms,    26.5%, [###       ],          ,           ,      -5.93 % unaccounted time
     57, CAPSTONE  , WAIT, db file sequential read                                   ,        104672,     7.15ms,      .7%, [W         ],        13,        .89,     8.05ms average wait
     57, CAPSTONE  , WAIT, direct path read                                          ,       2114594,   144.54ms,    14.5%, [WW        ],       236,      16.13,     8.96ms average wait
     57, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            21,     1.44us,      .0%, [          ],         5,        .34,      4.2us average wait
     57, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11623362,   794.47ms,    79.4%, [WWWWWWWW  ],         5,        .34,      2.32s average wait
     57, CAPSTONE  , WAIT, events in waitclass Other                                 ,           238,    16.27us,      .0%, [          ],         9,        .62,    26.44us average wait
 
	PC_8K_800X_SORT_NORM_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     57, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     57, CAPSTONE  , STAT, opened cursors cumulative                                 ,           181,      11.83,         ,             ,          ,           ,          1 per execution
     57, CAPSTONE  , STAT, user calls                                                ,             7,        .46,         ,             ,          ,           ,        .04 per execution
     57, CAPSTONE  , STAT, recursive calls                                           ,           352,      23.01,         ,             ,          ,           ,   113.64us recursive CPU per recursive call
     57, CAPSTONE  , STAT, recursive cpu usage                                       ,             4,        .26,         ,             ,          ,           ,       40ms total recursive CPU usage
     57, CAPSTONE  , STAT, session logical reads                                     ,         29419,      1.92k,         ,             ,          ,           ,     29.42k total buffer visits
     57, CAPSTONE  , STAT, CPU used when call started                                ,           150,       9.81,         ,             ,          ,           ,       1.5s total CPU used when call started
     57, CAPSTONE  , STAT, CPU used by this session                                  ,           150,       9.81,         ,             ,          ,           ,       1.5s total CPU used by this session
     57, CAPSTONE  , STAT, DB time                                                   ,           376,      24.58,         ,             ,          ,           ,       2.08 per execution
     57, CAPSTONE  , STAT, user I/O wait time                                        ,           226,      14.77,         ,             ,          ,           ,       1.25 per execution
     57, CAPSTONE  , STAT, non-idle wait time                                        ,           225,      14.71,         ,             ,          ,           ,       1.24 per execution
     57, CAPSTONE  , STAT, non-idle wait count                                       ,           335,       21.9,         ,             ,          ,           ,       1.85 per execution
     57, CAPSTONE  , STAT, process last non-idle time                                ,            55,        3.6,         ,             ,          ,           ,         .3 per execution
     57, CAPSTONE  , STAT, session pga memory                                        ,       -131072,     -8.57k,         ,             ,          ,           ,   -131.07k actual value in end of snapshot
     57, CAPSTONE  , STAT, enqueue requests                                          ,            17,       1.11,         ,             ,          ,           ,        .09 per execution
     57, CAPSTONE  , STAT, enqueue releases                                          ,            17,       1.11,         ,             ,          ,           ,        .09 per execution
     57, CAPSTONE  , STAT, physical read total IO requests                           ,           302,      19.74,         ,             ,          ,           ,    782.15k bytes per request
     57, CAPSTONE  , STAT, physical read total multi block requests                  ,           226,      14.77,         ,             ,          ,           ,         76 total single block read requests
     57, CAPSTONE  , STAT, physical read total bytes                                 ,     236208128,     15.44M,         ,             ,          ,           ,      1.31M per execution
     57, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     236208128,     15.44M,         ,             ,          ,           ,      1.31M per execution
     57, CAPSTONE  , STAT, db block gets                                             ,             4,        .26,         ,             ,          ,           ,        .02 per execution
     57, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .26,         ,             ,          ,           ,        .02 per execution
     57, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             3,         .2,         ,             ,          ,           ,        .02 per execution
     57, CAPSTONE  , STAT, consistent gets                                           ,         29415,      1.92k,         ,             ,          ,           ,     162.51 per execution
     57, CAPSTONE  , STAT, consistent gets from cache                                ,           656,      42.89,         ,             ,          ,           ,       3.62 per execution
     57, CAPSTONE  , STAT, consistent gets pin                                       ,           371,      24.25,         ,             ,          ,           ,       2.05 per execution
     57, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           320,      20.92,         ,             ,          ,           ,       1.77 per execution
     57, CAPSTONE  , STAT, consistent gets examination                               ,           285,      18.63,         ,             ,          ,           ,       1.57 per execution
     57, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           270,      17.65,         ,             ,          ,           ,       1.49 per execution
     57, CAPSTONE  , STAT, consistent gets direct                                    ,         28759,      1.88k,         ,             ,          ,           ,     158.89 per execution
     57, CAPSTONE  , STAT, logical read bytes from cache                             ,       5406720,    353.46k,         ,             ,          ,           ,     29.87k per execution
     57, CAPSTONE  , STAT, physical reads                                            ,         28834,      1.89k,         ,             ,          ,           ,      159.3 per execution
     57, CAPSTONE  , STAT, physical reads cache                                      ,            75,        4.9,         ,             ,          ,           ,        .41 per execution
     57, CAPSTONE  , STAT, physical reads direct                                     ,         28759,      1.88k,         ,             ,          ,           ,     158.89 per execution
     57, CAPSTONE  , STAT, physical read IO requests                                 ,           302,      19.74,         ,             ,          ,           ,    782.15k bytes per request
