	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     52, CAPSTONE  , STAT, index scans kdiixs1                                       ,            22,        1.5,         ,             ,          ,           ,        .49 per execution
     52, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,        .14,         ,             ,          ,           ,        .04 per execution
     52, CAPSTONE  , STAT, session cursor cache hits                                 ,            43,       2.94,         ,             ,          ,           ,         40 softparses avoided thanks to cursor cache
     52, CAPSTONE  , STAT, session cursor cache count                                ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, buffer is pinned count                                    ,             8,        .55,         ,             ,          ,           ,        .03 % buffer gets avoided thanks to buffer pin caching
     52, CAPSTONE  , STAT, buffer is not pinned count                                ,           121,       8.27,         ,             ,          ,           ,       2.69 per execution
     52, CAPSTONE  , STAT, workarea executions - optimal                             ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     52, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .07,         ,             ,          ,           ,       10ms total parse time CPU
     52, CAPSTONE  , STAT, parse time elapsed                                        ,             1,        .07,         ,             ,          ,           ,       10ms total parse time elapsed
     52, CAPSTONE  , STAT, parse count (total)                                       ,             3,         .2,         ,             ,          ,           ,         .6 softparses per hardparse
     52, CAPSTONE  , STAT, parse count (hard)                                        ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, execute count                                             ,            45,       3.07,         ,             ,          ,           ,         15 executions per parse
     52, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     307.65,         ,             ,          ,           ,      900.8 bytes per roundtrip
     52, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           386,      26.37,         ,             ,          ,           ,       77.2 bytes per roundtrip
     52, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, sorts (memory)                                            ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     52, CAPSTONE  , STAT, sorts (rows)                                              ,            13,        .89,         ,             ,          ,           ,        .29 per execution
     52, CAPSTONE  , TIME, hard parse elapsed time                                   ,         10110,   690.58us,      .1%, [          ],          ,           , 
     52, CAPSTONE  , TIME, repeated bind elapsed time                                ,            43,     2.94us,      .0%, [          ],          ,           , 
     52, CAPSTONE  , TIME, parse time elapsed                                        ,         10523,   718.79us,      .1%, [          ],          ,           , 
     52, CAPSTONE  , TIME, DB CPU                                                    ,       2094111,   143.04ms,    14.3%, [@@        ],          ,           , 
     52, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3693457,   252.29ms,    25.2%, [###       ],          ,           , 
     52, CAPSTONE  , TIME, DB time                                                   ,       3698687,   252.64ms,    25.3%, [###       ],          ,           ,      -2.77 % unaccounted time
     52, CAPSTONE  , WAIT, db file sequential read                                   ,         94815,     6.48ms,      .6%, [W         ],        15,       1.02,     6.32ms average wait
     52, CAPSTONE  , WAIT, db file scattered read                                    ,          1442,     98.5us,      .0%, [          ],         5,        .34,    288.4us average wait
     52, CAPSTONE  , WAIT, direct path read                                          ,       1495441,   102.15ms,    10.2%, [W         ],       224,       15.3,     6.68ms average wait
     52, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            19,      1.3us,      .0%, [          ],         5,        .34,      3.8us average wait
     52, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11346918,   775.07ms,    77.5%, [WWWWWWWW  ],         5,        .34,      2.27s average wait
     52, CAPSTONE  , WAIT, events in waitclass Other                                 ,           366,       25us,      .0%, [          ],        27,       1.84,    13.56us average wait
 
	32K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     52, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, opened cursors cumulative                                 ,            45,       3.06,         ,             ,          ,           ,          1 per execution
     52, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     52, CAPSTONE  , STAT, user calls                                                ,             8,        .54,         ,             ,          ,           ,        .18 per execution
     52, CAPSTONE  , STAT, recursive calls                                           ,            65,       4.41,         ,             ,          ,           ,   153.85us recursive CPU per recursive call
     52, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .07,         ,             ,          ,           ,       10ms total recursive CPU usage
     52, CAPSTONE  , STAT, session logical reads                                     ,          6951,     472.01,         ,             ,          ,           ,      6.96k total buffer visits
     52, CAPSTONE  , STAT, CPU used by this session                                  ,           210,      14.26,         ,             ,          ,           ,       2.1s total CPU used by this session
     52, CAPSTONE  , STAT, DB time                                                   ,           361,      24.51,         ,             ,          ,           ,       8.02 per execution
     52, CAPSTONE  , STAT, user I/O wait time                                        ,           150,      10.19,         ,             ,          ,           ,       3.33 per execution
     52, CAPSTONE  , STAT, non-idle wait time                                        ,           150,      10.19,         ,             ,          ,           ,       3.33 per execution
     52, CAPSTONE  , STAT, non-idle wait count                                       ,           143,       9.71,         ,             ,          ,           ,       3.18 per execution
     52, CAPSTONE  , STAT, process last non-idle time                                ,            40,       2.72,         ,             ,          ,           ,        .89 per execution
     52, CAPSTONE  , STAT, session uga memory max                                    ,       6291456,    427.22k,         ,             ,          ,           ,      6.29M actual value in end of snapshot
     52, CAPSTONE  , STAT, enqueue requests                                          ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, enqueue releases                                          ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, physical read total IO requests                           ,           111,       7.54,         ,             ,          ,           ,         2M bytes per request
     52, CAPSTONE  , STAT, physical read total multi block requests                  ,            91,       6.18,         ,             ,          ,           ,         20 total single block read requests
     52, CAPSTONE  , STAT, physical read total bytes                                 ,     221790208,     15.06M,         ,             ,          ,           ,      4.93M per execution
     52, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     221790208,     15.06M,         ,             ,          ,           ,      4.93M per execution
     52, CAPSTONE  , STAT, db block gets                                             ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     52, CAPSTONE  , STAT, db block gets from cache                                  ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     52, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     52, CAPSTONE  , STAT, consistent gets                                           ,          6944,     471.54,         ,             ,          ,           ,     154.31 per execution
     52, CAPSTONE  , STAT, consistent gets from cache                                ,           190,       12.9,         ,             ,          ,           ,       4.22 per execution
     52, CAPSTONE  , STAT, consistent gets pin                                       ,           121,       8.22,         ,             ,          ,           ,       2.69 per execution
     52, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           106,        7.2,         ,             ,          ,           ,       2.36 per execution
     52, CAPSTONE  , STAT, consistent gets examination                               ,            69,       4.69,         ,             ,          ,           ,       1.53 per execution
     52, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            64,       4.35,         ,             ,          ,           ,       1.42 per execution
     52, CAPSTONE  , STAT, consistent gets direct                                    ,          6754,     458.63,         ,             ,          ,           ,     150.09 per execution
     52, CAPSTONE  , STAT, logical read bytes from cache                             ,       2351104,    159.65k,         ,             ,          ,           ,     52.25k per execution
     52, CAPSTONE  , STAT, physical reads                                            ,          6779,     460.33,         ,             ,          ,           ,     150.64 per execution
     52, CAPSTONE  , STAT, physical reads cache                                      ,            25,        1.7,         ,             ,          ,           ,        .56 per execution
     52, CAPSTONE  , STAT, physical reads direct                                     ,          6754,     458.63,         ,             ,          ,           ,     150.09 per execution
     52, CAPSTONE  , STAT, physical read IO requests                                 ,           111,       7.54,         ,             ,          ,           ,         2M bytes per request
     52, CAPSTONE  , STAT, physical read bytes                                       ,     221790208,     15.06M,         ,             ,          ,           ,      4.93M per execution
     52, CAPSTONE  , STAT, free buffer requested                                     ,            25,        1.7,         ,             ,          ,           ,        .56 per execution
     52, CAPSTONE  , STAT, physical reads cache prefetch                             ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,             8,        .54,         ,             ,          ,           ,        .18 per execution
     52, CAPSTONE  , STAT, calls to kcmgcs                                           ,            23,       1.56,         ,             ,          ,           ,        .51 per execution
     52, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            51,       3.46,         ,             ,          ,           ,       1.13 per execution
     52, CAPSTONE  , STAT, file io service time                                      ,           905,      61.45,         ,             ,          ,           ,     8.15us bad guess of IO service time per IO request
     52, CAPSTONE  , STAT, file io wait time                                         ,       1497249,    101.67k,         ,             ,          ,           ,    13.49ms bad guess of IO wait time per IO request
     52, CAPSTONE  , STAT, Number of read IOs issued                                 ,            91,       6.18,         ,             ,          ,           ,       2.02 per execution
     52, CAPSTONE  , STAT, no work - consistent read gets                            ,          6846,     464.88,         ,             ,          ,           ,     152.13 per execution
     52, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, table scan rows gotten                                    ,      10014056,    680.01k,         ,             ,          ,           ,    222.53k per execution
     52, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10014056,    680.01k,         ,             ,          ,           ,    222.53k per execution
     52, CAPSTONE  , STAT, table scan blocks gotten                                  ,          6791,     461.15,         ,             ,          ,           ,     150.91 per execution
     52, CAPSTONE  , STAT, table fetch by rowid                                      ,            26,       1.77,         ,             ,          ,           ,        .58 per execution
     52, CAPSTONE  , STAT, cluster key scans                                         ,            11,        .75,         ,             ,          ,           ,        .24 per execution
     52, CAPSTONE  , STAT, cluster key scan block gets                               ,            11,        .75,         ,             ,          ,           ,        .24 per execution
     52, CAPSTONE  , STAT, rows fetched via callback                                 ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, index fetch by key                                        ,            21,       1.43,         ,             ,          ,           ,        .47 per execution
     52, CAPSTONE  , STAT, index scans kdiixs1                                       ,            22,       1.49,         ,             ,          ,           ,        .49 per execution
     52, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,        .14,         ,             ,          ,           ,        .04 per execution
     52, CAPSTONE  , STAT, session cursor cache hits                                 ,            43,       2.92,         ,             ,          ,           ,         40 softparses avoided thanks to cursor cache
     52, CAPSTONE  , STAT, session cursor cache count                                ,            -1,       -.07,         ,             ,          ,           ,       -.02 per execution
     52, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, buffer is pinned count                                    ,             8,        .54,         ,             ,          ,           ,        .11 % buffer gets avoided thanks to buffer pin caching
     52, CAPSTONE  , STAT, buffer is not pinned count                                ,           121,       8.22,         ,             ,          ,           ,       2.69 per execution
     52, CAPSTONE  , STAT, workarea executions - optimal                             ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     52, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .07,         ,             ,          ,           ,       10ms total parse time CPU
     52, CAPSTONE  , STAT, parse time elapsed                                        ,             2,        .14,         ,             ,          ,           ,       20ms total parse time elapsed
     52, CAPSTONE  , STAT, parse count (total)                                       ,             3,         .2,         ,             ,          ,           ,         .6 softparses per hardparse
     52, CAPSTONE  , STAT, parse count (hard)                                        ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, execute count                                             ,            45,       3.06,         ,             ,          ,           ,         15 executions per parse
     52, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     305.85,         ,             ,          ,           ,      900.8 bytes per roundtrip
     52, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           396,      26.89,         ,             ,          ,           ,       79.2 bytes per roundtrip
     52, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .11 per execution
     52, CAPSTONE  , STAT, sorts (memory)                                            ,             7,        .48,         ,             ,          ,           ,        .16 per execution
     52, CAPSTONE  , STAT, sorts (rows)                                              ,            13,        .88,         ,             ,          ,           ,        .29 per execution
     52, CAPSTONE  , TIME, hard parse elapsed time                                   ,         12571,   853.64us,      .1%, [          ],          ,           , 
     52, CAPSTONE  , TIME, repeated bind elapsed time                                ,            63,     4.28us,      .0%, [          ],          ,           , 
     52, CAPSTONE  , TIME, parse time elapsed                                        ,         13080,    888.2us,      .1%, [          ],          ,           , 
     52, CAPSTONE  , TIME, DB CPU                                                    ,       2104385,    142.9ms,    14.3%, [@@        ],          ,           , 
     52, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3605711,   244.85ms,    24.5%, [###       ],          ,           , 
     52, CAPSTONE  , TIME, DB time                                                   ,       3611808,   245.26ms,    24.5%, [###       ],          ,           ,       1.05 % unaccounted time
     52, CAPSTONE  , WAIT, db file sequential read                                   ,         91211,     6.19ms,      .6%, [W         ],        16,       1.09,      5.7ms average wait
     52, CAPSTONE  , WAIT, db file scattered read                                    ,         23685,     1.61ms,      .2%, [          ],         4,        .27,     5.92ms average wait
     52, CAPSTONE  , WAIT, direct path read                                          ,       1385380,    94.07ms,     9.4%, [W         ],        91,       6.18,    15.22ms average wait
     52, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            18,     1.22us,      .0%, [          ],         5,        .34,      3.6us average wait
     52, CAPSTONE  , WAIT, SQL*Net message from client                               ,      10959646,   744.22ms,    74.4%, [WWWWWWWW  ],         5,        .34,      2.19s average wait
     52, CAPSTONE  , WAIT, events in waitclass Other                                 ,           752,    51.06us,      .0%, [          ],        27,       1.83,    27.85us average wait
 
	PC_8K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     52, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     52, CAPSTONE  , STAT, opened cursors cumulative                                 ,           115,        7.6,         ,             ,          ,           ,          1 per execution
     52, CAPSTONE  , STAT, user calls                                                ,             8,        .53,         ,             ,          ,           ,        .07 per execution
     52, CAPSTONE  , STAT, recursive calls                                           ,           246,      16.25,         ,             ,          ,           ,     81.3us recursive CPU per recursive call
     52, CAPSTONE  , STAT, recursive cpu usage                                       ,             2,        .13,         ,             ,          ,           ,       20ms total recursive CPU usage
     52, CAPSTONE  , STAT, session logical reads                                     ,         29357,      1.94k,         ,             ,          ,           ,     29.36k total buffer visits
     52, CAPSTONE  , STAT, CPU used when call started                                ,           193,      12.75,         ,             ,          ,           ,      1.93s total CPU used when call started
     52, CAPSTONE  , STAT, CPU used by this session                                  ,           173,      11.43,         ,             ,          ,           ,      1.73s total CPU used by this session
     52, CAPSTONE  , STAT, DB time                                                   ,           365,      24.11,         ,             ,          ,           ,       3.17 per execution
     52, CAPSTONE  , STAT, user I/O wait time                                        ,           194,      12.81,         ,             ,          ,           ,       1.69 per execution
     52, CAPSTONE  , STAT, non-idle wait time                                        ,           193,      12.75,         ,             ,          ,           ,       1.68 per execution
     52, CAPSTONE  , STAT, non-idle wait count                                       ,           302,      19.95,         ,             ,          ,           ,       2.63 per execution
     52, CAPSTONE  , STAT, process last non-idle time                                ,            73,       4.82,         ,             ,          ,           ,        .63 per execution
     52, CAPSTONE  , STAT, enqueue requests                                          ,             9,        .59,         ,             ,          ,           ,        .08 per execution
     52, CAPSTONE  , STAT, enqueue releases                                          ,             9,        .59,         ,             ,          ,           ,        .08 per execution
     52, CAPSTONE  , STAT, physical read total IO requests                           ,           287,      18.96,         ,             ,          ,           ,    827.88k bytes per request
     52, CAPSTONE  , STAT, physical read total multi block requests                  ,           227,      14.99,         ,             ,          ,           ,         60 total single block read requests
     52, CAPSTONE  , STAT, physical read total bytes                                 ,     237600768,     15.69M,         ,             ,          ,           ,      2.07M per execution
     52, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     237600768,     15.69M,         ,             ,          ,           ,      2.07M per execution
     52, CAPSTONE  , STAT, db block gets                                             ,             4,        .26,         ,             ,          ,           ,        .03 per execution
     52, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .26,         ,             ,          ,           ,        .03 per execution
     52, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             3,         .2,         ,             ,          ,           ,        .03 per execution
     52, CAPSTONE  , STAT, consistent gets                                           ,         29353,      1.94k,         ,             ,          ,           ,     255.24 per execution
     52, CAPSTONE  , STAT, consistent gets from cache                                ,           400,      26.42,         ,             ,          ,           ,       3.48 per execution
     52, CAPSTONE  , STAT, consistent gets pin                                       ,           218,       14.4,         ,             ,          ,           ,        1.9 per execution
     52, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           181,      11.96,         ,             ,          ,           ,       1.57 per execution
     52, CAPSTONE  , STAT, consistent gets examination                               ,           182,      12.02,         ,             ,          ,           ,       1.58 per execution
     52, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           169,      11.16,         ,             ,          ,           ,       1.47 per execution
     52, CAPSTONE  , STAT, consistent gets direct                                    ,         28953,      1.91k,         ,             ,          ,           ,     251.77 per execution
     52, CAPSTONE  , STAT, logical read bytes from cache                             ,       3309568,     218.6k,         ,             ,          ,           ,     28.78k per execution
     52, CAPSTONE  , STAT, physical reads                                            ,         29004,      1.92k,         ,             ,          ,           ,     252.21 per execution
     52, CAPSTONE  , STAT, physical reads cache                                      ,            51,       3.37,         ,             ,          ,           ,        .44 per execution
     52, CAPSTONE  , STAT, physical reads direct                                     ,         28953,      1.91k,         ,             ,          ,           ,     251.77 per execution
     52, CAPSTONE  , STAT, physical read IO requests                                 ,           287,      18.96,         ,             ,          ,           ,    827.88k bytes per request
     52, CAPSTONE  , STAT, physical read bytes                                       ,     237600768,     15.69M,         ,             ,          ,           ,      2.07M per execution
     52, CAPSTONE  , STAT, free buffer requested                                     ,            51,       3.37,         ,             ,          ,           ,        .44 per execution
     52, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            34,       2.25,         ,             ,          ,           ,         .3 per execution
     52, CAPSTONE  , STAT, calls to kcmgcs                                           ,            19,       1.25,         ,             ,          ,           ,        .17 per execution
     52, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           136,       8.98,         ,             ,          ,           ,       1.18 per execution
     52, CAPSTONE  , STAT, file io service time                                      ,          1054,      69.62,         ,             ,          ,           ,     3.67us bad guess of IO service time per IO request
     52, CAPSTONE  , STAT, file io wait time                                         ,       1927663,    127.32k,         ,             ,          ,           ,     6.72ms bad guess of IO wait time per IO request
     52, CAPSTONE  , STAT, Number of read IOs issued                                 ,           236,      15.59,         ,             ,          ,           ,       2.05 per execution
     52, CAPSTONE  , STAT, no work - consistent read gets                            ,         29148,      1.93k,         ,             ,          ,           ,     253.46 per execution
     52, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     52, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     52, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001945,    660.64k,         ,             ,          ,           ,     86.97k per execution
     52, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001945,    660.64k,         ,             ,          ,           ,     86.97k per execution
     52, CAPSTONE  , STAT, table scan blocks gotten                                  ,         28988,      1.91k,         ,             ,          ,           ,     252.07 per execution
     52, CAPSTONE  , STAT, table fetch by rowid                                      ,            56,        3.7,         ,             ,          ,           ,        .49 per execution
     52, CAPSTONE  , STAT, cluster key scans                                         ,            50,        3.3,         ,             ,          ,           ,        .43 per execution
     52, CAPSTONE  , STAT, cluster key scan block gets                               ,            54,       3.57,         ,             ,          ,           ,        .47 per execution
     52, CAPSTONE  , STAT, rows fetched via callback                                 ,             6,         .4,         ,             ,          ,           ,        .05 per execution
     52, CAPSTONE  , STAT, index fetch by key                                        ,            62,        4.1,         ,             ,          ,           ,        .54 per execution
     52, CAPSTONE  , STAT, index scans kdiixs1                                       ,            54,       3.57,         ,             ,          ,           ,        .47 per execution
     52, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             9,        .59,         ,             ,          ,           ,        .08 per execution
     52, CAPSTONE  , STAT, session cursor cache hits                                 ,           113,       7.46,         ,             ,          ,           ,        111 softparses avoided thanks to cursor cache
     52, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .26,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     52, CAPSTONE  , STAT, buffer is not pinned count                                ,           297,      19.62,         ,             ,          ,           ,       2.58 per execution
     52, CAPSTONE  , STAT, workarea executions - optimal                             ,            17,       1.12,         ,             ,          ,           ,        .15 per execution
     52, CAPSTONE  , STAT, parse time cpu                                            ,             2,        .13,         ,             ,          ,           ,       20ms total parse time CPU
     52, CAPSTONE  , STAT, parse time elapsed                                        ,            12,        .79,         ,             ,          ,           ,      120ms total parse time elapsed
     52, CAPSTONE  , STAT, parse count (total)                                       ,             2,        .13,         ,             ,          ,           ,        .22 softparses per hardparse
     52, CAPSTONE  , STAT, parse count (hard)                                        ,             9,        .59,         ,             ,          ,           ,        .08 per execution
     52, CAPSTONE  , STAT, execute count                                             ,           115,        7.6,         ,             ,          ,           ,       57.5 executions per parse
     52, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     297.49,         ,             ,          ,           ,      900.8 bytes per roundtrip
     52, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           305,      20.15,         ,             ,          ,           ,         61 bytes per roundtrip
     52, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     52, CAPSTONE  , STAT, sorts (memory)                                            ,            41,       2.71,         ,             ,          ,           ,        .36 per execution
     52, CAPSTONE  , STAT, sorts (rows)                                              ,           494,      32.63,         ,             ,          ,           ,        4.3 per execution
     52, CAPSTONE  , TIME, hard parse elapsed time                                   ,        115832,     7.65ms,      .8%, [#         ],          ,           , 
     52, CAPSTONE  , TIME, repeated bind elapsed time                                ,           112,      7.4us,      .0%, [          ],          ,           , 
     52, CAPSTONE  , TIME, parse time elapsed                                        ,        116652,      7.7ms,      .8%, [#         ],          ,           , 
     52, CAPSTONE  , TIME, DB CPU                                                    ,       1726875,   114.06ms,    11.4%, [@@        ],          ,           , 
     52, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3646253,   240.84ms,    24.1%, [###       ],          ,           , 
     52, CAPSTONE  , TIME, DB time                                                   ,       3649757,   241.07ms,    24.1%, [###       ],          ,           ,        4.4 % unaccounted time
     52, CAPSTONE  , WAIT, db file sequential read                                   ,         95155,     6.29ms,      .6%, [W         ],        51,       3.37,     1.87ms average wait
     52, CAPSTONE  , WAIT, direct path read                                          ,       1838070,   121.41ms,    12.1%, [WW        ],       236,      15.59,     7.79ms average wait
     52, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            38,     2.51us,      .0%, [          ],         5,        .33,      7.6us average wait
     52, CAPSTONE  , WAIT, SQL*Net message from client                               ,      10824606,   714.97ms,    71.5%, [WWWWWWWW  ],         5,        .33,      2.16s average wait
     52, CAPSTONE  , WAIT, events in waitclass Other                                 ,           195,    12.88us,      .0%, [          ],        10,        .66,     19.5us average wait
 
	PC_8K_800X_SORT_NORM_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     52, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     52, CAPSTONE  , STAT, opened cursors cumulative                                 ,           199,      13.65,         ,             ,          ,           ,          1 per execution
     52, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     52, CAPSTONE  , STAT, user calls                                                ,             7,        .48,         ,             ,          ,           ,        .04 per execution
     52, CAPSTONE  , STAT, recursive calls                                           ,           409,      28.06,         ,             ,          ,           ,   122.25us recursive CPU per recursive call
     52, CAPSTONE  , STAT, recursive cpu usage                                       ,             5,        .34,         ,             ,          ,           ,       50ms total recursive CPU usage
     52, CAPSTONE  , STAT, session logical reads                                     ,         29479,      2.02k,         ,             ,          ,           ,     29.48k total buffer visits
     52, CAPSTONE  , STAT, CPU used by this session                                  ,           163,      11.18,         ,             ,          ,           ,      1.63s total CPU used by this session
     52, CAPSTONE  , STAT, DB time                                                   ,           370,      25.38,         ,             ,          ,           ,       1.86 per execution
     52, CAPSTONE  , STAT, user I/O wait time                                        ,           209,      14.34,         ,             ,          ,           ,       1.05 per execution
     52, CAPSTONE  , STAT, non-idle wait time                                        ,           208,      14.27,         ,             ,          ,           ,       1.05 per execution
     52, CAPSTONE  , STAT, non-idle wait count                                       ,           326,      22.37,         ,             ,          ,           ,       1.64 per execution
     52, CAPSTONE  , STAT, process last non-idle time                                ,            68,       4.67,         ,             ,          ,           ,        .34 per execution
     52, CAPSTONE  , STAT, session pga memory                                        ,       -196608,    -13.49k,         ,             ,          ,           ,   -196.61k actual value in end of snapshot
     52, CAPSTONE  , STAT, enqueue requests                                          ,            23,       1.58,         ,             ,          ,           ,        .12 per execution
     52, CAPSTONE  , STAT, enqueue releases                                          ,            23,       1.58,         ,             ,          ,           ,        .12 per execution
     52, CAPSTONE  , STAT, physical read total IO requests                           ,           300,      20.58,         ,             ,          ,           ,    787.31k bytes per request
     52, CAPSTONE  , STAT, physical read total multi block requests                  ,           226,       15.5,         ,             ,          ,           ,         74 total single block read requests
     52, CAPSTONE  , STAT, physical read total bytes                                 ,     236191744,      16.2M,         ,             ,          ,           ,      1.19M per execution
     52, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     236191744,      16.2M,         ,             ,          ,           ,      1.19M per execution
     52, CAPSTONE  , STAT, db block gets                                             ,             4,        .27,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .27,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .27,         ,             ,          ,           ,        .02 per execution
     52, CAPSTONE  , STAT, consistent gets                                           ,         29475,      2.02k,         ,             ,          ,           ,     148.12 per execution
     52, CAPSTONE  , STAT, consistent gets from cache                                ,           716,      49.12,         ,             ,          ,           ,        3.6 per execution
     52, CAPSTONE  , STAT, consistent gets pin                                       ,           431,      29.57,         ,             ,          ,           ,       2.17 per execution
     52, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           379,         26,         ,             ,          ,           ,        1.9 per execution
     52, CAPSTONE  , STAT, consistent gets examination                               ,           285,      19.55,         ,             ,          ,           ,       1.43 per execution
     52, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           272,      18.66,         ,             ,          ,           ,       1.37 per execution
     52, CAPSTONE  , STAT, consistent gets direct                                    ,         28759,      1.97k,         ,             ,          ,           ,     144.52 per execution
     52, CAPSTONE  , STAT, logical read bytes from cache                             ,       5898240,    404.65k,         ,             ,          ,           ,     29.64k per execution
