
	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     45, CAPSTONE  , STAT, session cursor cache hits                                 ,           141,       9.33,         ,             ,          ,           ,        137 softparses avoided thanks to cursor cache
     45, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, buffer is pinned count                                    ,             8,        .53,         ,             ,          ,           ,        .03 % buffer gets avoided thanks to buffer pin caching
     45, CAPSTONE  , STAT, buffer is not pinned count                                ,           366,      24.22,         ,             ,          ,           ,       2.54 per execution
     45, CAPSTONE  , STAT, workarea executions - optimal                             ,            20,       1.32,         ,             ,          ,           ,        .14 per execution
     45, CAPSTONE  , STAT, parse time cpu                                            ,             2,        .13,         ,             ,          ,           ,       20ms total parse time CPU
     45, CAPSTONE  , STAT, parse time elapsed                                        ,             2,        .13,         ,             ,          ,           ,       20ms total parse time elapsed
     45, CAPSTONE  , STAT, parse count (total)                                       ,             4,        .26,         ,             ,          ,           ,        .33 softparses per hardparse
     45, CAPSTONE  , STAT, parse count (hard)                                        ,            12,        .79,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, execute count                                             ,           144,       9.53,         ,             ,          ,           ,         36 executions per parse
     45, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4499,     297.72,         ,             ,          ,           ,      899.8 bytes per roundtrip
     45, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           394,      26.07,         ,             ,          ,           ,       78.8 bytes per roundtrip
     45, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     45, CAPSTONE  , STAT, sorts (memory)                                            ,            49,       3.24,         ,             ,          ,           ,        .34 per execution
     45, CAPSTONE  , STAT, sorts (rows)                                              ,           500,      33.09,         ,             ,          ,           ,       3.47 per execution
     45, CAPSTONE  , TIME, hard parse elapsed time                                   ,         24787,     1.64ms,      .2%, [          ],          ,           , 
     45, CAPSTONE  , TIME, repeated bind elapsed time                                ,           139,      9.2us,      .0%, [          ],          ,           , 
     45, CAPSTONE  , TIME, parse time elapsed                                        ,         25566,     1.69ms,      .2%, [          ],          ,           , 
     45, CAPSTONE  , TIME, DB CPU                                                    ,       1955121,   129.38ms,    12.9%, [@@        ],          ,           , 
     45, CAPSTONE  , TIME, sql execute elapsed time                                  ,       2020456,    133.7ms,    13.4%, [##        ],          ,           , 
     45, CAPSTONE  , TIME, DB time                                                   ,       2025673,   134.05ms,    13.4%, [##        ],          ,           ,        .52 % unaccounted time
     45, CAPSTONE  , WAIT, db file sequential read                                   ,           578,    38.25us,      .0%, [          ],        58,       3.84,     9.97us average wait
     45, CAPSTONE  , WAIT, db file scattered read                                    ,           106,     7.01us,      .0%, [          ],         5,        .33,     21.2us average wait
     45, CAPSTONE  , WAIT, direct path read                                          ,         44713,     2.96ms,      .3%, [          ],       224,      14.82,   199.61us average wait
     45, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            20,     1.32us,      .0%, [          ],         5,        .33,        4us average wait
     45, CAPSTONE  , WAIT, SQL*Net message from client                               ,      13007510,   860.76ms,    86.1%, [WWWWWWWWW ],         5,        .33,       2.6s average wait
     45, CAPSTONE  , WAIT, events in waitclass Other                                 ,           383,    25.34us,      .0%, [          ],        28,       1.85,    13.68us average wait
 
	32K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     45, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     45, CAPSTONE  , STAT, opened cursors cumulative                                 ,           143,       9.77,         ,             ,          ,           ,          1 per execution
     45, CAPSTONE  , STAT, user calls                                                ,             8,        .55,         ,             ,          ,           ,        .06 per execution
     45, CAPSTONE  , STAT, recursive calls                                           ,           257,      17.55,         ,             ,          ,           ,   155.64us recursive CPU per recursive call
     45, CAPSTONE  , STAT, recursive cpu usage                                       ,             4,        .27,         ,             ,          ,           ,       40ms total recursive CPU usage
     45, CAPSTONE  , STAT, session logical reads                                     ,          7280,     497.23,         ,             ,          ,           ,      7.29k total buffer visits
     45, CAPSTONE  , STAT, CPU used when call started                                ,           203,      13.87,         ,             ,          ,           ,      2.03s total CPU used when call started
     45, CAPSTONE  , STAT, CPU used by this session                                  ,           203,      13.87,         ,             ,          ,           ,      2.03s total CPU used by this session
     45, CAPSTONE  , STAT, DB time                                                   ,           394,      26.91,         ,             ,          ,           ,       2.76 per execution
     45, CAPSTONE  , STAT, user I/O wait time                                        ,           194,      13.25,         ,             ,          ,           ,       1.36 per execution
     45, CAPSTONE  , STAT, non-idle wait time                                        ,           194,      13.25,         ,             ,          ,           ,       1.36 per execution
     45, CAPSTONE  , STAT, non-idle wait count                                       ,           184,      12.57,         ,             ,          ,           ,       1.29 per execution
     45, CAPSTONE  , STAT, process last non-idle time                                ,           105,       7.17,         ,             ,          ,           ,        .73 per execution
     45, CAPSTONE  , STAT, session uga memory max                                    ,       6356944,    434.19k,         ,             ,          ,           ,      6.36M actual value in end of snapshot
     45, CAPSTONE  , STAT, enqueue requests                                          ,            12,        .82,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, enqueue releases                                          ,            12,        .82,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, physical read total IO requests                           ,           150,      10.25,         ,             ,          ,           ,      1.48M bytes per request
     45, CAPSTONE  , STAT, physical read total multi block requests                  ,            91,       6.22,         ,             ,          ,           ,         59 total single block read requests
     45, CAPSTONE  , STAT, physical read total bytes                                 ,     222109696,     15.17M,         ,             ,          ,           ,      1.55M per execution
     45, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     222109696,     15.17M,         ,             ,          ,           ,      1.55M per execution
     45, CAPSTONE  , STAT, db block gets                                             ,             7,        .48,         ,             ,          ,           ,        .05 per execution
     45, CAPSTONE  , STAT, db block gets from cache                                  ,             7,        .48,         ,             ,          ,           ,        .05 per execution
     45, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             7,        .48,         ,             ,          ,           ,        .05 per execution
     45, CAPSTONE  , STAT, consistent gets                                           ,          7273,     496.75,         ,             ,          ,           ,      50.86 per execution
     45, CAPSTONE  , STAT, consistent gets from cache                                ,           519,      35.45,         ,             ,          ,           ,       3.63 per execution
     45, CAPSTONE  , STAT, consistent gets pin                                       ,           294,      20.08,         ,             ,          ,           ,       2.06 per execution
     45, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           247,      16.87,         ,             ,          ,           ,       1.73 per execution
     45, CAPSTONE  , STAT, consistent gets examination                               ,           225,      15.37,         ,             ,          ,           ,       1.57 per execution
     45, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           213,      14.55,         ,             ,          ,           ,       1.49 per execution
     45, CAPSTONE  , STAT, consistent gets direct                                    ,          6754,     461.31,         ,             ,          ,           ,      47.23 per execution
     45, CAPSTONE  , STAT, logical read bytes from cache                             ,       5046272,    344.67k,         ,             ,          ,           ,     35.29k per execution
     45, CAPSTONE  , STAT, physical reads                                            ,          6818,     465.68,         ,             ,          ,           ,      47.68 per execution
     45, CAPSTONE  , STAT, physical reads cache                                      ,            64,       4.37,         ,             ,          ,           ,        .45 per execution
     45, CAPSTONE  , STAT, physical reads direct                                     ,          6754,     461.31,         ,             ,          ,           ,      47.23 per execution
     45, CAPSTONE  , STAT, physical read IO requests                                 ,           150,      10.25,         ,             ,          ,           ,      1.48M bytes per request
     45, CAPSTONE  , STAT, physical read bytes                                       ,     222109696,     15.17M,         ,             ,          ,           ,      1.55M per execution
     45, CAPSTONE  , STAT, free buffer requested                                     ,            64,       4.37,         ,             ,          ,           ,        .45 per execution
     45, CAPSTONE  , STAT, physical reads cache prefetch                             ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     45, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            39,       2.66,         ,             ,          ,           ,        .27 per execution
     45, CAPSTONE  , STAT, calls to kcmgcs                                           ,            31,       2.12,         ,             ,          ,           ,        .22 per execution
     45, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           166,      11.34,         ,             ,          ,           ,       1.16 per execution
     45, CAPSTONE  , STAT, file io service time                                      ,          1101,       75.2,         ,             ,          ,           ,     7.34us bad guess of IO service time per IO request
     45, CAPSTONE  , STAT, file io wait time                                         ,       1936518,    132.27k,         ,             ,          ,           ,    12.91ms bad guess of IO wait time per IO request
     45, CAPSTONE  , STAT, Number of read IOs issued                                 ,            91,       6.22,         ,             ,          ,           ,        .64 per execution
     45, CAPSTONE  , STAT, no work - consistent read gets                            ,          7009,     478.72,         ,             ,          ,           ,      49.01 per execution
     45, CAPSTONE  , STAT, table scans (short tables)                                ,             9,        .61,         ,             ,          ,           ,        .06 per execution
     45, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scan rows gotten                                    ,      10015612,    684.08k,         ,             ,          ,           ,     70.04k per execution
     45, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10015612,    684.08k,         ,             ,          ,           ,     70.04k per execution
     45, CAPSTONE  , STAT, table scan blocks gotten                                  ,          6819,     465.75,         ,             ,          ,           ,      47.69 per execution
     45, CAPSTONE  , STAT, table fetch by rowid                                      ,            66,       4.51,         ,             ,          ,           ,        .46 per execution
     45, CAPSTONE  , STAT, cluster key scans                                         ,            59,       4.03,         ,             ,          ,           ,        .41 per execution
     45, CAPSTONE  , STAT, cluster key scan block gets                               ,            64,       4.37,         ,             ,          ,           ,        .45 per execution
     45, CAPSTONE  , STAT, rows fetched via callback                                 ,             8,        .55,         ,             ,          ,           ,        .06 per execution
     45, CAPSTONE  , STAT, index fetch by key                                        ,            76,       5.19,         ,             ,          ,           ,        .53 per execution
     45, CAPSTONE  , STAT, index scans kdiixs1                                       ,            66,       4.51,         ,             ,          ,           ,        .46 per execution
     45, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             8,        .55,         ,             ,          ,           ,        .06 per execution
     45, CAPSTONE  , STAT, session cursor cache hits                                 ,           141,       9.63,         ,             ,          ,           ,        138 softparses avoided thanks to cursor cache
     45, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, buffer is pinned count                                    ,             8,        .55,         ,             ,          ,           ,        .11 % buffer gets avoided thanks to buffer pin caching
     45, CAPSTONE  , STAT, buffer is not pinned count                                ,           364,      24.86,         ,             ,          ,           ,       2.55 per execution
     45, CAPSTONE  , STAT, workarea executions - optimal                             ,            20,       1.37,         ,             ,          ,           ,        .14 per execution
     45, CAPSTONE  , STAT, parse time cpu                                            ,             3,         .2,         ,             ,          ,           ,       30ms total parse time CPU
     45, CAPSTONE  , STAT, parse time elapsed                                        ,             3,         .2,         ,             ,          ,           ,       30ms total parse time elapsed
     45, CAPSTONE  , STAT, parse count (total)                                       ,             3,         .2,         ,             ,          ,           ,        .25 softparses per hardparse
     45, CAPSTONE  , STAT, parse count (hard)                                        ,            12,        .82,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, execute count                                             ,           143,       9.77,         ,             ,          ,           ,      47.67 executions per parse
     45, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4499,     307.29,         ,             ,          ,           ,      899.8 bytes per roundtrip
     45, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           396,      27.05,         ,             ,          ,           ,       79.2 bytes per roundtrip
     45, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     45, CAPSTONE  , STAT, sorts (memory)                                            ,            49,       3.35,         ,             ,          ,           ,        .34 per execution
     45, CAPSTONE  , STAT, sorts (rows)                                              ,           500,      34.15,         ,             ,          ,           ,        3.5 per execution
     45, CAPSTONE  , TIME, hard parse elapsed time                                   ,         32400,     2.21ms,      .2%, [          ],          ,           , 
     45, CAPSTONE  , TIME, repeated bind elapsed time                                ,           139,     9.49us,      .0%, [          ],          ,           , 
     45, CAPSTONE  , TIME, parse time elapsed                                        ,         33541,     2.29ms,      .2%, [          ],          ,           , 
     45, CAPSTONE  , TIME, DB CPU                                                    ,       2028967,   138.58ms,    13.9%, [@@        ],          ,           , 
     45, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3936283,   268.85ms,    26.9%, [###       ],          ,           , 
     45, CAPSTONE  , TIME, DB time                                                   ,       3942198,   269.26ms,    26.9%, [###       ],          ,           ,       1.98 % unaccounted time
     45, CAPSTONE  , WAIT, db file sequential read                                   ,         93284,     6.37ms,      .6%, [W         ],        55,       3.76,      1.7ms average wait
     45, CAPSTONE  , WAIT, db file scattered read                                    ,         25009,     1.71ms,      .2%, [          ],         4,        .27,     6.25ms average wait
     45, CAPSTONE  , WAIT, direct path read                                          ,       1821585,   124.42ms,    12.4%, [WW        ],        91,       6.22,    20.02ms average wait
     45, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            17,     1.16us,      .0%, [          ],         5,        .34,      3.4us average wait
     45, CAPSTONE  , WAIT, SQL*Net message from client                               ,      10409304,   710.97ms,    71.1%, [WWWWWWWW  ],         5,        .34,      2.08s average wait
     45, CAPSTONE  , WAIT, events in waitclass Other                                 ,           751,    51.29us,      .0%, [          ],        29,       1.98,     25.9us average wait
 
	PC_8K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     45, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, opened cursors cumulative                                 ,           114,       7.54,         ,             ,          ,           ,          1 per execution
     45, CAPSTONE  , STAT, user calls                                                ,             8,        .53,         ,             ,          ,           ,        .07 per execution
     45, CAPSTONE  , STAT, recursive calls                                           ,           215,      14.23,         ,             ,          ,           ,   186.05us recursive CPU per recursive call
     45, CAPSTONE  , STAT, recursive cpu usage                                       ,             4,        .26,         ,             ,          ,           ,       40ms total recursive CPU usage
     45, CAPSTONE  , STAT, session logical reads                                     ,         29355,      1.94k,         ,             ,          ,           ,     29.36k total buffer visits
     45, CAPSTONE  , STAT, CPU used when call started                                ,           192,       12.7,         ,             ,          ,           ,      1.92s total CPU used when call started
     45, CAPSTONE  , STAT, CPU used by this session                                  ,           173,      11.45,         ,             ,          ,           ,      1.73s total CPU used by this session
     45, CAPSTONE  , STAT, DB time                                                   ,           365,      24.15,         ,             ,          ,           ,        3.2 per execution
     45, CAPSTONE  , STAT, user I/O wait time                                        ,           193,      12.77,         ,             ,          ,           ,       1.69 per execution
     45, CAPSTONE  , STAT, non-idle wait time                                        ,           193,      12.77,         ,             ,          ,           ,       1.69 per execution
     45, CAPSTONE  , STAT, non-idle wait count                                       ,           300,      19.85,         ,             ,          ,           ,       2.63 per execution
     45, CAPSTONE  , STAT, process last non-idle time                                ,            59,        3.9,         ,             ,          ,           ,        .52 per execution
     45, CAPSTONE  , STAT, enqueue requests                                          ,             9,         .6,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, enqueue releases                                          ,             9,         .6,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, physical read total IO requests                           ,           284,      18.79,         ,             ,          ,           ,    836.54k bytes per request
     45, CAPSTONE  , STAT, physical read total multi block requests                  ,           227,      15.02,         ,             ,          ,           ,         57 total single block read requests
     45, CAPSTONE  , STAT, physical read total bytes                                 ,     237576192,     15.72M,         ,             ,          ,           ,      2.08M per execution
     45, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     237576192,     15.72M,         ,             ,          ,           ,      2.08M per execution
     45, CAPSTONE  , STAT, db block gets                                             ,             4,        .26,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .26,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .26,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, consistent gets                                           ,         29351,      1.94k,         ,             ,          ,           ,     257.46 per execution
     45, CAPSTONE  , STAT, consistent gets from cache                                ,           398,      26.34,         ,             ,          ,           ,       3.49 per execution
     45, CAPSTONE  , STAT, consistent gets pin                                       ,           217,      14.36,         ,             ,          ,           ,        1.9 per execution
     45, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           181,      11.98,         ,             ,          ,           ,       1.59 per execution
     45, CAPSTONE  , STAT, consistent gets examination                               ,           181,      11.98,         ,             ,          ,           ,       1.59 per execution
     45, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           169,      11.18,         ,             ,          ,           ,       1.48 per execution
     45, CAPSTONE  , STAT, consistent gets direct                                    ,         28953,      1.92k,         ,             ,          ,           ,     253.97 per execution
     45, CAPSTONE  , STAT, logical read bytes from cache                             ,       3293184,    217.91k,         ,             ,          ,           ,     28.89k per execution
     45, CAPSTONE  , STAT, physical reads                                            ,         29001,      1.92k,         ,             ,          ,           ,     254.39 per execution
     45, CAPSTONE  , STAT, physical reads cache                                      ,            48,       3.18,         ,             ,          ,           ,        .42 per execution
     45, CAPSTONE  , STAT, physical reads direct                                     ,         28953,      1.92k,         ,             ,          ,           ,     253.97 per execution
     45, CAPSTONE  , STAT, physical read IO requests                                 ,           284,      18.79,         ,             ,          ,           ,    836.54k bytes per request
     45, CAPSTONE  , STAT, physical read bytes                                       ,     237576192,     15.72M,         ,             ,          ,           ,      2.08M per execution
     45, CAPSTONE  , STAT, free buffer requested                                     ,            48,       3.18,         ,             ,          ,           ,        .42 per execution
     45, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            33,       2.18,         ,             ,          ,           ,        .29 per execution
     45, CAPSTONE  , STAT, calls to kcmgcs                                           ,            19,       1.26,         ,             ,          ,           ,        .17 per execution
     45, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           135,       8.93,         ,             ,          ,           ,       1.18 per execution
     45, CAPSTONE  , STAT, file io service time                                      ,          1285,      85.03,         ,             ,          ,           ,     4.52us bad guess of IO service time per IO request
     45, CAPSTONE  , STAT, file io wait time                                         ,       1925291,    127.39k,         ,             ,          ,           ,     6.78ms bad guess of IO wait time per IO request
     45, CAPSTONE  , STAT, Number of read IOs issued                                 ,           236,      15.62,         ,             ,          ,           ,       2.07 per execution
     45, CAPSTONE  , STAT, no work - consistent read gets                            ,         29147,      1.93k,         ,             ,          ,           ,     255.68 per execution
     45, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     45, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001945,    661.81k,         ,             ,          ,           ,     87.74k per execution
     45, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001945,    661.81k,         ,             ,          ,           ,     87.74k per execution
     45, CAPSTONE  , STAT, table scan blocks gotten                                  ,         28988,      1.92k,         ,             ,          ,           ,     254.28 per execution
     45, CAPSTONE  , STAT, table fetch by rowid                                      ,            56,       3.71,         ,             ,          ,           ,        .49 per execution
     45, CAPSTONE  , STAT, cluster key scans                                         ,            49,       3.24,         ,             ,          ,           ,        .43 per execution
     45, CAPSTONE  , STAT, cluster key scan block gets                               ,            53,       3.51,         ,             ,          ,           ,        .46 per execution
     45, CAPSTONE  , STAT, rows fetched via callback                                 ,             6,         .4,         ,             ,          ,           ,        .05 per execution
     45, CAPSTONE  , STAT, index fetch by key                                        ,            61,       4.04,         ,             ,          ,           ,        .54 per execution
     45, CAPSTONE  , STAT, index scans kdiixs1                                       ,            54,       3.57,         ,             ,          ,           ,        .47 per execution
     45, CAPSTONE  , STAT, CCursor + sql area evicted                                ,            10,        .66,         ,             ,          ,           ,        .09 per execution
     45, CAPSTONE  , STAT, session cursor cache hits                                 ,           113,       7.48,         ,             ,          ,           ,        112 softparses avoided thanks to cursor cache
     45, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .26,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     45, CAPSTONE  , STAT, buffer is not pinned count                                ,           295,      19.52,         ,             ,          ,           ,       2.59 per execution
     45, CAPSTONE  , STAT, workarea executions - optimal                             ,            17,       1.12,         ,             ,          ,           ,        .15 per execution
     45, CAPSTONE  , STAT, parse time cpu                                            ,             4,        .26,         ,             ,          ,           ,       40ms total parse time CPU
     45, CAPSTONE  , STAT, parse time elapsed                                        ,             4,        .26,         ,             ,          ,           ,       40ms total parse time elapsed
     45, CAPSTONE  , STAT, parse count (total)                                       ,             1,        .07,         ,             ,          ,           ,        .11 softparses per hardparse
     45, CAPSTONE  , STAT, parse count (hard)                                        ,             9,         .6,         ,             ,          ,           ,        .08 per execution
     45, CAPSTONE  , STAT, execute count                                             ,           114,       7.54,         ,             ,          ,           ,        114 executions per parse
     45, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4499,     297.69,         ,             ,          ,           ,      899.8 bytes per roundtrip
     45, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           305,      20.18,         ,             ,          ,           ,         61 bytes per roundtrip
     45, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, sorts (memory)                                            ,            41,       2.71,         ,             ,          ,           ,        .36 per execution
     45, CAPSTONE  , STAT, sorts (rows)                                              ,           494,      32.69,         ,             ,          ,           ,       4.33 per execution
     45, CAPSTONE  , TIME, hard parse elapsed time                                   ,         31987,     2.12ms,      .2%, [          ],          ,           , 
     45, CAPSTONE  , TIME, repeated bind elapsed time                                ,           164,    10.85us,      .0%, [          ],          ,           , 
     45, CAPSTONE  , TIME, parse time elapsed                                        ,         33098,     2.19ms,      .2%, [          ],          ,           , 
     45, CAPSTONE  , TIME, DB CPU                                                    ,       1732953,   114.67ms,    11.5%, [@@        ],          ,           , 
     45, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3639331,   240.81ms,    24.1%, [###       ],          ,           , 
     45, CAPSTONE  , TIME, DB time                                                   ,       3643902,   241.11ms,    24.1%, [###       ],          ,           ,      -2.11 % unaccounted time
     45, CAPSTONE  , WAIT, db file sequential read                                   ,           882,    58.36us,      .0%, [          ],        48,       3.18,    18.38us average wait
     45, CAPSTONE  , WAIT, direct path read                                          ,       1930555,   127.74ms,    12.8%, [WW        ],       236,      15.62,     8.18ms average wait
     45, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            20,     1.32us,      .0%, [          ],         5,        .33,        4us average wait
     45, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11787978,   779.99ms,    78.0%, [WWWWWWWW  ],         5,        .33,      2.36s average wait
     45, CAPSTONE  , WAIT, events in waitclass Other                                 ,           301,    19.92us,      .0%, [          ],        11,        .73,    27.36us average wait
 
	PC_8K_800X_SORT_NORM_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     45, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .03 per execution
     45, CAPSTONE  , STAT, opened cursors cumulative                                 ,           200,      13.65,         ,             ,          ,           ,          1 per execution
     45, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     45, CAPSTONE  , STAT, user calls                                                ,             8,        .55,         ,             ,          ,           ,        .04 per execution
     45, CAPSTONE  , STAT, recursive calls                                           ,           442,      30.17,         ,             ,          ,           ,   135.75us recursive CPU per recursive call
     45, CAPSTONE  , STAT, recursive cpu usage                                       ,             6,        .41,         ,             ,          ,           ,       60ms total recursive CPU usage
     45, CAPSTONE  , STAT, session logical reads                                     ,         29481,      2.01k,         ,             ,          ,           ,     29.49k total buffer visits
     45, CAPSTONE  , STAT, CPU used by this session                                  ,           156,      10.65,         ,             ,          ,           ,      1.56s total CPU used by this session
     45, CAPSTONE  , STAT, DB time                                                   ,           396,      27.03,         ,             ,          ,           ,       1.98 per execution
     45, CAPSTONE  , STAT, user I/O wait time                                        ,           243,      16.59,         ,             ,          ,           ,       1.22 per execution
     45, CAPSTONE  , STAT, non-idle wait time                                        ,           244,      16.66,         ,             ,          ,           ,       1.22 per execution
     45, CAPSTONE  , STAT, non-idle wait count                                       ,           331,      22.59,         ,             ,          ,           ,       1.66 per execution
     45, CAPSTONE  , STAT, process last non-idle time                                ,            55,       3.75,         ,             ,          ,           ,        .28 per execution
     45, CAPSTONE  , STAT, session uga memory                                        ,       -196464,    -13.41k,         ,             ,          ,           ,   -196.46k actual value in end of snapshot
     45, CAPSTONE  , STAT, session pga memory                                        ,       -196608,    -13.42k,         ,             ,          ,           ,   -196.61k actual value in end of snapshot
     45, CAPSTONE  , STAT, enqueue requests                                          ,            22,        1.5,         ,             ,          ,           ,        .11 per execution
     45, CAPSTONE  , STAT, enqueue releases                                          ,            22,        1.5,         ,             ,          ,           ,        .11 per execution
     45, CAPSTONE  , STAT, physical read total IO requests                           ,           304,      20.75,         ,             ,          ,           ,    777.05k bytes per request
     45, CAPSTONE  , STAT, physical read total multi block requests                  ,           226,      15.43,         ,             ,          ,           ,         78 total single block read requests
     45, CAPSTONE  , STAT, physical read total bytes                                 ,     236224512,     16.12M,         ,             ,          ,           ,      1.18M per execution
     45, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     236224512,     16.12M,         ,             ,          ,           ,      1.18M per execution
     45, CAPSTONE  , STAT, db block gets                                             ,             4,        .27,         ,             ,          ,           ,        .02 per execution
     45, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .27,         ,             ,          ,           ,        .02 per execution
     45, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             3,         .2,         ,             ,          ,           ,        .02 per execution
     45, CAPSTONE  , STAT, consistent gets                                           ,         29477,      2.01k,         ,             ,          ,           ,     147.39 per execution
     45, CAPSTONE  , STAT, consistent gets from cache                                ,           718,      49.01,         ,             ,          ,           ,       3.59 per execution
     45, CAPSTONE  , STAT, consistent gets pin                                       ,           432,      29.49,         ,             ,          ,           ,       2.16 per execution
     45, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           378,       25.8,         ,             ,          ,           ,       1.89 per execution
     45, CAPSTONE  , STAT, consistent gets examination                               ,           286,      19.52,         ,             ,          ,           ,       1.43 per execution
     45, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           272,      18.57,         ,             ,          ,           ,       1.36 per execution
     45, CAPSTONE  , STAT, consistent gets direct                                    ,         28759,      1.96k,         ,             ,          ,           ,      143.8 per execution
     45, CAPSTONE  , STAT, logical read bytes from cache                             ,       5914624,    403.74k,         ,             ,          ,           ,     29.57k per execution
     45, CAPSTONE  , STAT, physical reads                                            ,         28836,      1.97k,         ,             ,          ,           ,     144.18 per execution
     45, CAPSTONE  , STAT, physical reads cache                                      ,            77,       5.26,         ,             ,          ,           ,        .39 per execution
