	8K_800X_NOCOMPRESS_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     61, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, buffer is pinned count                                    ,             8,        .53,         ,             ,          ,           ,        .03 % buffer gets avoided thanks to buffer pin caching
     61, CAPSTONE  , STAT, buffer is not pinned count                                ,           256,      17.05,         ,             ,          ,           ,       2.59 per execution
     61, CAPSTONE  , STAT, workarea executions - optimal                             ,            14,        .93,         ,             ,          ,           ,        .14 per execution
     61, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .07,         ,             ,          ,           ,       10ms total parse time CPU
     61, CAPSTONE  , STAT, parse time elapsed                                        ,             2,        .13,         ,             ,          ,           ,       20ms total parse time elapsed
     61, CAPSTONE  , STAT, parse count (total)                                       ,             3,         .2,         ,             ,          ,           ,        .38 softparses per hardparse
     61, CAPSTONE  , STAT, parse count (hard)                                        ,             8,        .53,         ,             ,          ,           ,        .08 per execution
     61, CAPSTONE  , STAT, execute count                                             ,            99,       6.59,         ,             ,          ,           ,         33 executions per parse
     61, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     299.93,         ,             ,          ,           ,      900.8 bytes per roundtrip
     61, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           386,       25.7,         ,             ,          ,           ,       77.2 bytes per roundtrip
     61, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .05 per execution
     61, CAPSTONE  , STAT, sorts (memory)                                            ,            27,        1.8,         ,             ,          ,           ,        .27 per execution
     61, CAPSTONE  , STAT, sorts (rows)                                              ,           131,       8.72,         ,             ,          ,           ,       1.32 per execution
     61, CAPSTONE  , TIME, hard parse elapsed time                                   ,         19086,     1.27ms,      .1%, [          ],          ,           , 
     61, CAPSTONE  , TIME, repeated bind elapsed time                                ,            95,     6.33us,      .0%, [          ],          ,           , 
     61, CAPSTONE  , TIME, parse time elapsed                                        ,         20010,     1.33ms,      .1%, [          ],          ,           , 
     61, CAPSTONE  , TIME, DB CPU                                                    ,       2095090,   139.51ms,    14.0%, [@@        ],          ,           , 
     61, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3645473,   242.76ms,    24.3%, [###       ],          ,           , 
     61, CAPSTONE  , TIME, DB time                                                   ,       3650637,    243.1ms,    24.3%, [###       ],          ,           ,       1.28 % unaccounted time
     61, CAPSTONE  , WAIT, db file sequential read                                   ,        116068,     7.73ms,      .8%, [W         ],        43,       2.86,      2.7ms average wait
     61, CAPSTONE  , WAIT, db file scattered read                                    ,          1585,   105.55us,      .0%, [          ],         5,        .33,      317us average wait
     61, CAPSTONE  , WAIT, direct path read                                          ,       1433768,    95.48ms,     9.5%, [W         ],       224,      14.92,      6.4ms average wait
     61, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            18,      1.2us,      .0%, [          ],         5,        .33,      3.6us average wait
     61, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11173723,   744.07ms,    74.4%, [WWWWWWWW  ],         5,        .33,      2.23s average wait
     61, CAPSTONE  , WAIT, events in waitclass Other                                 ,           290,    19.31us,      .0%, [          ],        28,       1.86,    10.36us average wait
 
	32K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     61, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, opened cursors cumulative                                 ,           143,       9.37,         ,             ,          ,           ,          1 per execution
     61, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     61, CAPSTONE  , STAT, user calls                                                ,             8,        .52,         ,             ,          ,           ,        .06 per execution
     61, CAPSTONE  , STAT, recursive calls                                           ,           258,      16.91,         ,             ,          ,           ,   155.04us recursive CPU per recursive call
     61, CAPSTONE  , STAT, recursive cpu usage                                       ,             4,        .26,         ,             ,          ,           ,       40ms total recursive CPU usage
     61, CAPSTONE  , STAT, session logical reads                                     ,          7280,     477.09,         ,             ,          ,           ,      7.29k total buffer visits
     61, CAPSTONE  , STAT, CPU used when call started                                ,             1,        .07,         ,             ,          ,           ,       10ms total CPU used when call started
     61, CAPSTONE  , STAT, CPU used by this session                                  ,           201,      13.17,         ,             ,          ,           ,      2.01s total CPU used by this session
     61, CAPSTONE  , STAT, DB time                                                   ,           397,      26.02,         ,             ,          ,           ,       2.78 per execution
     61, CAPSTONE  , STAT, user I/O wait time                                        ,           195,      12.78,         ,             ,          ,           ,       1.36 per execution
     61, CAPSTONE  , STAT, non-idle wait time                                        ,           195,      12.78,         ,             ,          ,           ,       1.36 per execution
     61, CAPSTONE  , STAT, non-idle wait count                                       ,           184,      12.06,         ,             ,          ,           ,       1.29 per execution
     61, CAPSTONE  , STAT, process last non-idle time                                ,            57,       3.74,         ,             ,          ,           ,         .4 per execution
     61, CAPSTONE  , STAT, enqueue requests                                          ,            13,        .85,         ,             ,          ,           ,        .09 per execution
     61, CAPSTONE  , STAT, enqueue releases                                          ,            13,        .85,         ,             ,          ,           ,        .09 per execution
     61, CAPSTONE  , STAT, physical read total IO requests                           ,           150,       9.83,         ,             ,          ,           ,      1.48M bytes per request
     61, CAPSTONE  , STAT, physical read total multi block requests                  ,            91,       5.96,         ,             ,          ,           ,         59 total single block read requests
     61, CAPSTONE  , STAT, physical read total bytes                                 ,     222109696,     14.56M,         ,             ,          ,           ,      1.55M per execution
     61, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     222109696,     14.56M,         ,             ,          ,           ,      1.55M per execution
     61, CAPSTONE  , STAT, db block gets                                             ,             7,        .46,         ,             ,          ,           ,        .05 per execution
     61, CAPSTONE  , STAT, db block gets from cache                                  ,             7,        .46,         ,             ,          ,           ,        .05 per execution
     61, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             7,        .46,         ,             ,          ,           ,        .05 per execution
     61, CAPSTONE  , STAT, consistent gets                                           ,          7273,     476.63,         ,             ,          ,           ,      50.86 per execution
     61, CAPSTONE  , STAT, consistent gets from cache                                ,           519,      34.01,         ,             ,          ,           ,       3.63 per execution
     61, CAPSTONE  , STAT, consistent gets pin                                       ,           294,      19.27,         ,             ,          ,           ,       2.06 per execution
     61, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           247,      16.19,         ,             ,          ,           ,       1.73 per execution
     61, CAPSTONE  , STAT, consistent gets examination                               ,           225,      14.75,         ,             ,          ,           ,       1.57 per execution
     61, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           213,      13.96,         ,             ,          ,           ,       1.49 per execution
     61, CAPSTONE  , STAT, consistent gets direct                                    ,          6754,     442.62,         ,             ,          ,           ,      47.23 per execution
     61, CAPSTONE  , STAT, logical read bytes from cache                             ,       5046272,     330.7k,         ,             ,          ,           ,     35.29k per execution
     61, CAPSTONE  , STAT, physical reads                                            ,          6818,     446.81,         ,             ,          ,           ,      47.68 per execution
     61, CAPSTONE  , STAT, physical reads cache                                      ,            64,       4.19,         ,             ,          ,           ,        .45 per execution
     61, CAPSTONE  , STAT, physical reads direct                                     ,          6754,     442.62,         ,             ,          ,           ,      47.23 per execution
     61, CAPSTONE  , STAT, physical read IO requests                                 ,           150,       9.83,         ,             ,          ,           ,      1.48M bytes per request
     61, CAPSTONE  , STAT, physical read bytes                                       ,     222109696,     14.56M,         ,             ,          ,           ,      1.55M per execution
     61, CAPSTONE  , STAT, free buffer requested                                     ,            64,       4.19,         ,             ,          ,           ,        .45 per execution
     61, CAPSTONE  , STAT, physical reads cache prefetch                             ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            33,       2.16,         ,             ,          ,           ,        .23 per execution
     61, CAPSTONE  , STAT, calls to kcmgcs                                           ,            31,       2.03,         ,             ,          ,           ,        .22 per execution
     61, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           169,      11.08,         ,             ,          ,           ,       1.18 per execution
     61, CAPSTONE  , STAT, file io service time                                      ,          1163,      76.22,         ,             ,          ,           ,     7.75us bad guess of IO service time per IO request
     61, CAPSTONE  , STAT, file io wait time                                         ,       1941649,    127.24k,         ,             ,          ,           ,    12.94ms bad guess of IO wait time per IO request
     61, CAPSTONE  , STAT, Number of read IOs issued                                 ,            91,       5.96,         ,             ,          ,           ,        .64 per execution
     61, CAPSTONE  , STAT, no work - consistent read gets                            ,          7009,     459.33,         ,             ,          ,           ,      49.01 per execution
     61, CAPSTONE  , STAT, table scans (short tables)                                ,             9,        .59,         ,             ,          ,           ,        .06 per execution
     61, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, table scan rows gotten                                    ,      10015612,    656.37k,         ,             ,          ,           ,     70.04k per execution
     61, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10015612,    656.37k,         ,             ,          ,           ,     70.04k per execution
     61, CAPSTONE  , STAT, table scan blocks gotten                                  ,          6819,     446.88,         ,             ,          ,           ,      47.69 per execution
     61, CAPSTONE  , STAT, table fetch by rowid                                      ,            66,       4.33,         ,             ,          ,           ,        .46 per execution
     61, CAPSTONE  , STAT, cluster key scans                                         ,            59,       3.87,         ,             ,          ,           ,        .41 per execution
     61, CAPSTONE  , STAT, cluster key scan block gets                               ,            64,       4.19,         ,             ,          ,           ,        .45 per execution
     61, CAPSTONE  , STAT, rows fetched via callback                                 ,             8,        .52,         ,             ,          ,           ,        .06 per execution
     61, CAPSTONE  , STAT, index fetch by key                                        ,            76,       4.98,         ,             ,          ,           ,        .53 per execution
     61, CAPSTONE  , STAT, index scans kdiixs1                                       ,            66,       4.33,         ,             ,          ,           ,        .46 per execution
     61, CAPSTONE  , STAT, CCursor + sql area evicted                                ,            12,        .79,         ,             ,          ,           ,        .08 per execution
     61, CAPSTONE  , STAT, session cursor cache hits                                 ,           141,       9.24,         ,             ,          ,           ,        138 softparses avoided thanks to cursor cache
     61, CAPSTONE  , STAT, session cursor cache count                                ,            -1,       -.07,         ,             ,          ,           ,       -.01 per execution
     61, CAPSTONE  , STAT, cursor authentications                                    ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, buffer is pinned count                                    ,             8,        .52,         ,             ,          ,           ,        .11 % buffer gets avoided thanks to buffer pin caching
     61, CAPSTONE  , STAT, buffer is not pinned count                                ,           364,      23.85,         ,             ,          ,           ,       2.55 per execution
     61, CAPSTONE  , STAT, workarea executions - optimal                             ,            20,       1.31,         ,             ,          ,           ,        .14 per execution
     61, CAPSTONE  , STAT, parse time cpu                                            ,             4,        .26,         ,             ,          ,           ,       40ms total parse time CPU
     61, CAPSTONE  , STAT, parse time elapsed                                        ,             4,        .26,         ,             ,          ,           ,       40ms total parse time elapsed
     61, CAPSTONE  , STAT, parse count (total)                                       ,             3,         .2,         ,             ,          ,           ,        .23 softparses per hardparse
     61, CAPSTONE  , STAT, parse count (hard)                                        ,            13,        .85,         ,             ,          ,           ,        .09 per execution
     61, CAPSTONE  , STAT, execute count                                             ,           143,       9.37,         ,             ,          ,           ,      47.67 executions per parse
     61, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     295.17,         ,             ,          ,           ,      900.8 bytes per roundtrip
     61, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           396,      25.95,         ,             ,          ,           ,       79.2 bytes per roundtrip
     61, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, sorts (memory)                                            ,            49,       3.21,         ,             ,          ,           ,        .34 per execution
     61, CAPSTONE  , STAT, sorts (rows)                                              ,           500,      32.77,         ,             ,          ,           ,        3.5 per execution
     61, CAPSTONE  , TIME, hard parse elapsed time                                   ,         39970,     2.62ms,      .3%, [          ],          ,           , 
     61, CAPSTONE  , TIME, repeated bind elapsed time                                ,            96,     6.29us,      .0%, [          ],          ,           , 
     61, CAPSTONE  , TIME, parse time elapsed                                        ,         41564,     2.72ms,      .3%, [          ],          ,           , 
     61, CAPSTONE  , TIME, DB CPU                                                    ,       2013894,   131.98ms,    13.2%, [@@        ],          ,           , 
     61, CAPSTONE  , TIME, sql execute elapsed time                                  ,       3957358,   259.34ms,    25.9%, [###       ],          ,           , 
     61, CAPSTONE  , TIME, DB time                                                   ,       3964920,   259.84ms,    26.0%, [###       ],          ,           ,         .2 % unaccounted time
     61, CAPSTONE  , WAIT, db file sequential read                                   ,         33338,     2.18ms,      .2%, [          ],        55,        3.6,   606.15us average wait
     61, CAPSTONE  , WAIT, db file scattered read                                    ,         24958,     1.64ms,      .2%, [          ],         4,        .26,     6.24ms average wait
     61, CAPSTONE  , WAIT, direct path read                                          ,       1886435,   123.63ms,    12.4%, [WW        ],        91,       5.96,    20.73ms average wait
     61, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            22,     1.44us,      .0%, [          ],         5,        .33,      4.4us average wait
     61, CAPSTONE  , WAIT, SQL*Net message from client                               ,      11263995,   738.18ms,    73.8%, [WWWWWWWW  ],         5,        .33,      2.25s average wait
     61, CAPSTONE  , WAIT, events in waitclass Other                                 ,           692,    45.35us,      .0%, [          ],        29,        1.9,    23.86us average wait
 
	PC_8K_800X_SORT_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     61, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .34,         ,             ,          ,           ,        .04 per execution
     61, CAPSTONE  , STAT, opened cursors cumulative                                 ,           117,       7.96,         ,             ,          ,           ,          1 per execution
     61, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     61, CAPSTONE  , STAT, user calls                                                ,             7,        .48,         ,             ,          ,           ,        .06 per execution
     61, CAPSTONE  , STAT, recursive calls                                           ,           249,      16.93,         ,             ,          ,           ,   120.48us recursive CPU per recursive call
     61, CAPSTONE  , STAT, recursive cpu usage                                       ,             3,         .2,         ,             ,          ,           ,       30ms total recursive CPU usage
     61, CAPSTONE  , STAT, session logical reads                                     ,         29363,         2k,         ,             ,          ,           ,     29.37k total buffer visits
     61, CAPSTONE  , STAT, CPU used by this session                                  ,           171,      11.63,         ,             ,          ,           ,      1.71s total CPU used by this session
     61, CAPSTONE  , STAT, DB time                                                   ,           722,      49.09,         ,             ,          ,           ,       6.17 per execution
     61, CAPSTONE  , STAT, user I/O wait time                                        ,           551,      37.46,         ,             ,          ,           ,       4.71 per execution
     61, CAPSTONE  , STAT, non-idle wait time                                        ,           552,      37.53,         ,             ,          ,           ,       4.72 per execution
     61, CAPSTONE  , STAT, non-idle wait count                                       ,           303,       20.6,         ,             ,          ,           ,       2.59 per execution
     61, CAPSTONE  , STAT, process last non-idle time                                ,            67,       4.56,         ,             ,          ,           ,        .57 per execution
     61, CAPSTONE  , STAT, enqueue requests                                          ,            10,        .68,         ,             ,          ,           ,        .09 per execution
     61, CAPSTONE  , STAT, enqueue releases                                          ,            10,        .68,         ,             ,          ,           ,        .09 per execution
     61, CAPSTONE  , STAT, physical read total IO requests                           ,           289,      19.65,         ,             ,          ,           ,     822.2k bytes per request
     61, CAPSTONE  , STAT, physical read total multi block requests                  ,           227,      15.43,         ,             ,          ,           ,         62 total single block read requests
     61, CAPSTONE  , STAT, physical read total bytes                                 ,     237617152,     16.16M,         ,             ,          ,           ,      2.03M per execution
     61, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     237617152,     16.16M,         ,             ,          ,           ,      2.03M per execution
     61, CAPSTONE  , STAT, db block gets                                             ,             4,        .27,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .27,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .27,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, consistent gets                                           ,         29359,         2k,         ,             ,          ,           ,     250.93 per execution
     61, CAPSTONE  , STAT, consistent gets from cache                                ,           406,      27.61,         ,             ,          ,           ,       3.47 per execution
     61, CAPSTONE  , STAT, consistent gets pin                                       ,           220,      14.96,         ,             ,          ,           ,       1.88 per execution
     61, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           181,      12.31,         ,             ,          ,           ,       1.55 per execution
     61, CAPSTONE  , STAT, consistent gets examination                               ,           186,      12.65,         ,             ,          ,           ,       1.59 per execution
     61, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           172,      11.69,         ,             ,          ,           ,       1.47 per execution
     61, CAPSTONE  , STAT, consistent gets direct                                    ,         28953,      1.97k,         ,             ,          ,           ,     247.46 per execution
     61, CAPSTONE  , STAT, logical read bytes from cache                             ,       3358720,    228.37k,         ,             ,          ,           ,     28.71k per execution
     61, CAPSTONE  , STAT, physical reads                                            ,         29006,      1.97k,         ,             ,          ,           ,     247.91 per execution
     61, CAPSTONE  , STAT, physical reads cache                                      ,            53,        3.6,         ,             ,          ,           ,        .45 per execution
     61, CAPSTONE  , STAT, physical reads direct                                     ,         28953,      1.97k,         ,             ,          ,           ,     247.46 per execution
     61, CAPSTONE  , STAT, physical read IO requests                                 ,           289,      19.65,         ,             ,          ,           ,     822.2k bytes per request
     61, CAPSTONE  , STAT, physical read bytes                                       ,     237617152,     16.16M,         ,             ,          ,           ,      2.03M per execution
     61, CAPSTONE  , STAT, free buffer requested                                     ,            53,        3.6,         ,             ,          ,           ,        .45 per execution
     61, CAPSTONE  , STAT, shared hash latch upgrades - no wait                      ,            31,       2.11,         ,             ,          ,           ,        .26 per execution
     61, CAPSTONE  , STAT, calls to kcmgcs                                           ,            19,       1.29,         ,             ,          ,           ,        .16 per execution
     61, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,           141,       9.59,         ,             ,          ,           ,       1.21 per execution
     61, CAPSTONE  , STAT, file io service time                                      ,          1277,      86.83,         ,             ,          ,           ,     4.42us bad guess of IO service time per IO request
     61, CAPSTONE  , STAT, file io wait time                                         ,       5511744,    374.76k,         ,             ,          ,           ,    19.07ms bad guess of IO wait time per IO request
     61, CAPSTONE  , STAT, Number of read IOs issued                                 ,           236,      16.05,         ,             ,          ,           ,       2.02 per execution
     61, CAPSTONE  , STAT, no work - consistent read gets                            ,         29150,      1.98k,         ,             ,          ,           ,     249.15 per execution
     61, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .34,         ,             ,          ,           ,        .04 per execution
     61, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, table scan rows gotten                                    ,      10001945,    680.06k,         ,             ,          ,           ,     85.49k per execution
     61, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,      10001945,    680.06k,         ,             ,          ,           ,     85.49k per execution
     61, CAPSTONE  , STAT, table scan blocks gotten                                  ,         28988,      1.97k,         ,             ,          ,           ,     247.76 per execution
     61, CAPSTONE  , STAT, table fetch by rowid                                      ,            56,       3.81,         ,             ,          ,           ,        .48 per execution
     61, CAPSTONE  , STAT, cluster key scans                                         ,            52,       3.54,         ,             ,          ,           ,        .44 per execution
     61, CAPSTONE  , STAT, cluster key scan block gets                               ,            56,       3.81,         ,             ,          ,           ,        .48 per execution
     61, CAPSTONE  , STAT, rows fetched via callback                                 ,             6,        .41,         ,             ,          ,           ,        .05 per execution
     61, CAPSTONE  , STAT, index fetch by key                                        ,            64,       4.35,         ,             ,          ,           ,        .55 per execution
     61, CAPSTONE  , STAT, index scans kdiixs1                                       ,            54,       3.67,         ,             ,          ,           ,        .46 per execution
     61, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             9,        .61,         ,             ,          ,           ,        .08 per execution
     61, CAPSTONE  , STAT, session cursor cache hits                                 ,           115,       7.82,         ,             ,          ,           ,        113 softparses avoided thanks to cursor cache
     61, CAPSTONE  , STAT, session cursor cache count                                ,             1,        .07,         ,             ,          ,           ,        .01 per execution
     61, CAPSTONE  , STAT, buffer is pinned count                                    ,             4,        .27,         ,             ,          ,           ,        .01 % buffer gets avoided thanks to buffer pin caching
     61, CAPSTONE  , STAT, buffer is not pinned count                                ,           301,      20.47,         ,             ,          ,           ,       2.57 per execution
     61, CAPSTONE  , STAT, workarea executions - optimal                             ,            19,       1.29,         ,             ,          ,           ,        .16 per execution
     61, CAPSTONE  , STAT, parse time cpu                                            ,             3,         .2,         ,             ,          ,           ,       30ms total parse time CPU
     61, CAPSTONE  , STAT, parse time elapsed                                        ,            13,        .88,         ,             ,          ,           ,      130ms total parse time elapsed
     61, CAPSTONE  , STAT, parse count (total)                                       ,             2,        .14,         ,             ,          ,           ,         .2 softparses per hardparse
     61, CAPSTONE  , STAT, parse count (hard)                                        ,            10,        .68,         ,             ,          ,           ,        .09 per execution
     61, CAPSTONE  , STAT, execute count                                             ,           117,       7.96,         ,             ,          ,           ,       58.5 executions per parse
     61, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4504,     306.24,         ,             ,          ,           ,      900.8 bytes per roundtrip
     61, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           297,      20.19,         ,             ,          ,           ,       59.4 bytes per roundtrip
     61, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .34,         ,             ,          ,           ,        .04 per execution
     61, CAPSTONE  , STAT, sorts (memory)                                            ,            43,       2.92,         ,             ,          ,           ,        .37 per execution
     61, CAPSTONE  , STAT, sorts (rows)                                              ,           514,      34.95,         ,             ,          ,           ,       4.39 per execution
     61, CAPSTONE  , TIME, hard parse elapsed time                                   ,        129909,     8.83ms,      .9%, [#         ],          ,           , 
     61, CAPSTONE  , TIME, repeated bind elapsed time                                ,           114,     7.75us,      .0%, [          ],          ,           , 
     61, CAPSTONE  , TIME, parse time elapsed                                        ,        131033,     8.91ms,      .9%, [#         ],          ,           , 
     61, CAPSTONE  , TIME, DB CPU                                                    ,       1711405,   116.36ms,    11.6%, [@@        ],          ,           , 
     61, CAPSTONE  , TIME, sql execute elapsed time                                  ,       7223448,   491.14ms,    49.1%, [#####     ],          ,           , 
     61, CAPSTONE  , TIME, DB time                                                   ,       7227563,   491.42ms,    49.1%, [#####     ],          ,           ,       -.58 % unaccounted time
     61, CAPSTONE  , WAIT, db file sequential read                                   ,        104072,     7.08ms,      .7%, [W         ],        53,        3.6,     1.96ms average wait
     61, CAPSTONE  , WAIT, direct path read                                          ,       5413116,   368.05ms,    36.8%, [WWWW      ],       236,      16.05,    22.94ms average wait
     61, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            23,     1.56us,      .0%, [          ],         5,        .34,      4.6us average wait
     61, CAPSTONE  , WAIT, SQL*Net message from client                               ,       7565899,   514.43ms,    51.4%, [WWWWWW    ],         5,        .34,      1.51s average wait
     61, CAPSTONE  , WAIT, events in waitclass Other                                 ,           211,    14.35us,      .0%, [          ],         9,        .61,    23.44us average wait
 
	PC_8K_800X_SORT_NORM_LARGE
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     61, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .33,         ,             ,          ,           ,        .03 per execution
     61, CAPSTONE  , STAT, opened cursors cumulative                                 ,           180,      11.98,         ,             ,          ,           ,          1 per execution
     61, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.07,         ,             ,          ,           ,         -1 actual value in end of snapshot
     61, CAPSTONE  , STAT, user calls                                                ,             7,        .47,         ,             ,          ,           ,        .04 per execution
     61, CAPSTONE  , STAT, recursive calls                                           ,           319,      21.23,         ,             ,          ,           ,   156.74us recursive CPU per recursive call
     61, CAPSTONE  , STAT, recursive cpu usage                                       ,             5,        .33,         ,             ,          ,           ,       50ms total recursive CPU usage
     61, CAPSTONE  , STAT, session logical reads                                     ,         29417,      1.96k,         ,             ,          ,           ,     29.42k total buffer visits
     61, CAPSTONE  , STAT, CPU used by this session                                  ,           148,       9.85,         ,             ,          ,           ,      1.48s total CPU used by this session
     61, CAPSTONE  , STAT, DB time                                                   ,           511,      34.01,         ,             ,          ,           ,       2.84 per execution
     61, CAPSTONE  , STAT, user I/O wait time                                        ,           255,      16.97,         ,             ,          ,           ,       1.42 per execution
     61, CAPSTONE  , STAT, non-idle wait time                                        ,           255,      16.97,         ,             ,          ,           ,       1.42 per execution
     61, CAPSTONE  , STAT, non-idle wait count                                       ,           329,      21.89,         ,             ,          ,           ,       1.83 per execution
     61, CAPSTONE  , STAT, process last non-idle time                                ,            62,       4.13,         ,             ,          ,           ,        .34 per execution
     61, CAPSTONE  , STAT, session pga memory                                        ,       -196608,    -13.08k,         ,             ,          ,           ,   -196.61k actual value in end of snapshot
     61, CAPSTONE  , STAT, enqueue requests                                          ,            14,        .93,         ,             ,          ,           ,        .08 per execution
     61, CAPSTONE  , STAT, enqueue releases                                          ,            14,        .93,         ,             ,          ,           ,        .08 per execution
     61, CAPSTONE  , STAT, physical read total IO requests                           ,           293,       19.5,         ,             ,          ,           ,    805.92k bytes per request
     61, CAPSTONE  , STAT, physical read total multi block requests                  ,           226,      15.04,         ,             ,          ,           ,         67 total single block read requests
     61, CAPSTONE  , STAT, physical read total bytes                                 ,     236134400,     15.71M,         ,             ,          ,           ,      1.31M per execution
     61, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,     236134400,     15.71M,         ,             ,          ,           ,      1.31M per execution
     61, CAPSTONE  , STAT, db block gets                                             ,             4,        .27,         ,             ,          ,           ,        .02 per execution
     61, CAPSTONE  , STAT, db block gets from cache                                  ,             4,        .27,         ,             ,          ,           ,        .02 per execution
     61, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             4,        .27,         ,             ,          ,           ,        .02 per execution
     61, CAPSTONE  , STAT, consistent gets                                           ,         29413,      1.96k,         ,             ,          ,           ,     163.41 per execution
     61, CAPSTONE  , STAT, consistent gets from cache                                ,           654,      43.52,         ,             ,          ,           ,       3.63 per execution
     61, CAPSTONE  , STAT, consistent gets pin                                       ,           370,      24.62,         ,             ,          ,           ,       2.06 per execution
     61, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           324,      21.56,         ,             ,          ,           ,        1.8 per execution
     61, CAPSTONE  , STAT, consistent gets examination                               ,           284,       18.9,         ,             ,          ,           ,       1.58 per execution
     61, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,           272,       18.1,         ,             ,          ,           ,       1.51 per execution
     61, CAPSTONE  , STAT, consistent gets direct                                    ,         28759,      1.91k,         ,             ,          ,           ,     159.77 per execution
     61, CAPSTONE  , STAT, logical read bytes from cache                             ,       5390336,    358.72k,         ,             ,          ,           ,     29.95k per execution
     61, CAPSTONE  , STAT, physical reads                                            ,         28825,      1.92k,         ,             ,          ,           ,     160.14 per execution
     61, CAPSTONE  , STAT, physical reads cache                                      ,            66,       4.39,         ,             ,          ,           ,        .37 per execution
     61, CAPSTONE  , STAT, physical reads direct                                     ,         28759,      1.91k,         ,             ,          ,           ,     159.77 per execution
