	8K_800X_SORT
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                                    
     47, CAPSTONE  , TIME, DB CPU                                                    ,        260671,    12.91ms,     1.3%, [@         ],          ,           , 
     47, CAPSTONE  , TIME, sql execute elapsed time                                  ,        277827,    13.75ms,     1.4%, [#         ],          ,           , 
     47, CAPSTONE  , TIME, DB time                                                   ,        282716,       14ms,     1.4%, [#         ],          ,           ,       -1.6 % unaccounted time
     47, CAPSTONE  , WAIT, Disk file operations I/O                                  ,            35,     1.73us,      .0%, [          ],         1,        .05,       35us average wait
     47, CAPSTONE  , WAIT, db file sequential read                                   ,           194,      9.6us,      .0%, [          ],         6,         .3,    32.33us average wait
     47, CAPSTONE  , WAIT, db file scattered read                                    ,          5433,   268.97us,      .0%, [          ],        34,       1.68,   159.79us average wait
     47, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            27,     1.34us,      .0%, [          ],         5,        .25,      5.4us average wait
     47, CAPSTONE  , WAIT, SQL*Net message from client                               ,      20238492,         1s,   100.2%, [WWWWWWWWWW],         5,        .25,      4.05s average wait
     47, CAPSTONE  , WAIT, events in waitclass Other                                 ,           307,     15.2us,      .0%, [          ],        39,       1.93,     7.87us average wait
 
	8K_800X_NOCOMPRESS
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                       
     47, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .25,         ,             ,          ,           ,        .13 per execution
     47, CAPSTONE  , STAT, opened cursors cumulative                                 ,            39,       1.95,         ,             ,          ,           ,          1 per execution
     47, CAPSTONE  , STAT, user calls                                                ,             8,         .4,         ,             ,          ,           ,        .21 per execution
     47, CAPSTONE  , STAT, recursive calls                                           ,            53,       2.65,         ,             ,          ,           ,          0 recursive CPU per recursive call
     47, CAPSTONE  , STAT, session logical reads                                     ,          7004,     349.85,         ,             ,          ,           ,      7.01k total buffer visits
     47, CAPSTONE  , STAT, CPU used when call started                                ,            22,        1.1,         ,             ,          ,           ,      220ms total CPU used when call started
     47, CAPSTONE  , STAT, CPU used by this session                                  ,            22,        1.1,         ,             ,          ,           ,      220ms total CPU used by this session
     47, CAPSTONE  , STAT, DB time                                                   ,            24,        1.2,         ,             ,          ,           ,        .62 per execution
     47, CAPSTONE  , STAT, user I/O wait time                                        ,             1,        .05,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, non-idle wait time                                        ,             2,         .1,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, non-idle wait count                                       ,           102,       5.09,         ,             ,          ,           ,       2.62 per execution
     47, CAPSTONE  , STAT, process last non-idle time                                ,            52,        2.6,         ,             ,          ,           ,       1.33 per execution
     47, CAPSTONE  , STAT, enqueue requests                                          ,             2,         .1,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, enqueue releases                                          ,             2,         .1,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, physical read total IO requests                           ,            67,       3.35,         ,             ,          ,           ,    838.52k bytes per request
     47, CAPSTONE  , STAT, physical read total multi block requests                  ,            54,        2.7,         ,             ,          ,           ,         13 total single block read requests
     47, CAPSTONE  , STAT, physical read total bytes                                 ,      56180736,      2.81M,         ,             ,          ,           ,      1.44M per execution
     47, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,      56180736,      2.81M,         ,             ,          ,           ,      1.44M per execution
     47, CAPSTONE  , STAT, db block gets                                             ,             7,        .35,         ,             ,          ,           ,        .18 per execution
     47, CAPSTONE  , STAT, db block gets from cache                                  ,             7,        .35,         ,             ,          ,           ,        .18 per execution
     47, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             7,        .35,         ,             ,          ,           ,        .18 per execution
     47, CAPSTONE  , STAT, consistent gets                                           ,          6997,      349.5,         ,             ,          ,           ,     179.41 per execution
     47, CAPSTONE  , STAT, consistent gets from cache                                ,           147,       7.34,         ,             ,          ,           ,       3.77 per execution
     47, CAPSTONE  , STAT, consistent gets pin                                       ,            88,        4.4,         ,             ,          ,           ,       2.26 per execution
     47, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,            84,        4.2,         ,             ,          ,           ,       2.15 per execution
     47, CAPSTONE  , STAT, consistent gets examination                               ,            59,       2.95,         ,             ,          ,           ,       1.51 per execution
     47, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            59,       2.95,         ,             ,          ,           ,       1.51 per execution
     47, CAPSTONE  , STAT, consistent gets direct                                    ,          6850,     342.16,         ,             ,          ,           ,     175.64 per execution
     47, CAPSTONE  , STAT, logical read bytes from cache                             ,       1261568,     63.02k,         ,             ,          ,           ,     32.35k per execution
     47, CAPSTONE  , STAT, physical reads                                            ,          6858,     342.56,         ,             ,          ,           ,     175.85 per execution
     47, CAPSTONE  , STAT, physical reads cache                                      ,             8,         .4,         ,             ,          ,           ,        .21 per execution
     47, CAPSTONE  , STAT, physical reads direct                                     ,          6850,     342.16,         ,             ,          ,           ,     175.64 per execution
     47, CAPSTONE  , STAT, physical read IO requests                                 ,            67,       3.35,         ,             ,          ,           ,    838.52k bytes per request
     47, CAPSTONE  , STAT, physical read bytes                                       ,      56180736,      2.81M,         ,             ,          ,           ,      1.44M per execution
     47, CAPSTONE  , STAT, free buffer requested                                     ,             8,         .4,         ,             ,          ,           ,        .21 per execution
     47, CAPSTONE  , STAT, physical reads cache prefetch                             ,             4,         .2,         ,             ,          ,           ,         .1 per execution
     47, CAPSTONE  , STAT, calls to kcmgcs                                           ,            19,        .95,         ,             ,          ,           ,        .49 per execution
     47, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            41,       2.05,         ,             ,          ,           ,       1.05 per execution
     47, CAPSTONE  , STAT, file io service time                                      ,           469,      23.43,         ,             ,          ,           ,        7us bad guess of IO service time per IO request
     47, CAPSTONE  , STAT, file io wait time                                         ,         10564,     527.67,         ,             ,          ,           ,   157.67us bad guess of IO wait time per IO request
     47, CAPSTONE  , STAT, Number of read IOs issued                                 ,            63,       3.15,         ,             ,          ,           ,       1.62 per execution
     47, CAPSTONE  , STAT, no work - consistent read gets                            ,          6911,      345.2,         ,             ,          ,           ,     177.21 per execution
     47, CAPSTONE  , STAT, table scans (short tables)                                ,             3,        .15,         ,             ,          ,           ,        .08 per execution
     47, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .05,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .05,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, table scan rows gotten                                    ,       1002028,     50.05k,         ,             ,          ,           ,     25.69k per execution
     47, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,       1002028,     50.05k,         ,             ,          ,           ,     25.69k per execution
     47, CAPSTONE  , STAT, table scan blocks gotten                                  ,          6870,     343.16,         ,             ,          ,           ,     176.15 per execution
     47, CAPSTONE  , STAT, table fetch by rowid                                      ,            14,         .7,         ,             ,          ,           ,        .36 per execution
     47, CAPSTONE  , STAT, cluster key scans                                         ,            12,         .6,         ,             ,          ,           ,        .31 per execution
     47, CAPSTONE  , STAT, cluster key scan block gets                               ,            14,         .7,         ,             ,          ,           ,        .36 per execution
     47, CAPSTONE  , STAT, rows fetched via callback                                 ,             5,        .25,         ,             ,          ,           ,        .13 per execution
     47, CAPSTONE  , STAT, index fetch by key                                        ,            19,        .95,         ,             ,          ,           ,        .49 per execution
     47, CAPSTONE  , STAT, index scans kdiixs1                                       ,            18,         .9,         ,             ,          ,           ,        .46 per execution
     47, CAPSTONE  , STAT, session cursor cache hits                                 ,            38,        1.9,         ,             ,          ,           ,         36 softparses avoided thanks to cursor cache
     47, CAPSTONE  , STAT, buffer is pinned count                                    ,             7,        .35,         ,             ,          ,           ,         .1 % buffer gets avoided thanks to buffer pin caching
     47, CAPSTONE  , STAT, buffer is not pinned count                                ,            91,       4.55,         ,             ,          ,           ,       2.33 per execution
     47, CAPSTONE  , STAT, workarea executions - optimal                             ,             7,        .35,         ,             ,          ,           ,        .18 per execution
     47, CAPSTONE  , STAT, parse time elapsed                                        ,             1,        .05,         ,             ,          ,           ,       10ms total parse time elapsed
     47, CAPSTONE  , STAT, parse count (total)                                       ,             2,         .1,         ,             ,          ,           ,          2 softparses per hardparse
     47, CAPSTONE  , STAT, parse count (hard)                                        ,             1,        .05,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, execute count                                             ,            39,       1.95,         ,             ,          ,           ,       19.5 executions per parse
     47, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4285,     214.04,         ,             ,          ,           ,        857 bytes per roundtrip
     47, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           394,      19.68,         ,             ,          ,           ,       78.8 bytes per roundtrip
     47, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .25,         ,             ,          ,           ,        .13 per execution
     47, CAPSTONE  , STAT, sorts (memory)                                            ,            10,         .5,         ,             ,          ,           ,        .26 per execution
     47, CAPSTONE  , STAT, sorts (rows)                                              ,             7,        .35,         ,             ,          ,           ,        .18 per execution
     47, CAPSTONE  , TIME, hard parse elapsed time                                   ,          5826,   291.01us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, repeated bind elapsed time                                ,            35,     1.75us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, parse time elapsed                                        ,          6188,   309.09us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, DB CPU                                                    ,        225994,    11.29ms,     1.1%, [@         ],          ,           , 
     47, CAPSTONE  , TIME, sql execute elapsed time                                  ,        226908,    11.33ms,     1.1%, [#         ],          ,           , 
     47, CAPSTONE  , TIME, DB time                                                   ,        232121,    11.59ms,     1.2%, [#         ],          ,           ,       2.95 % unaccounted time
     47, CAPSTONE  , WAIT, db file sequential read                                   ,            30,      1.5us,      .0%, [          ],         3,        .15,       10us average wait
     47, CAPSTONE  , WAIT, db file scattered read                                    ,            13,      .65us,      .0%, [          ],         1,        .05,       13us average wait
     47, CAPSTONE  , WAIT, direct path read                                          ,         11751,   586.96us,      .1%, [          ],        63,       3.15,   186.52us average wait
     47, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            21,     1.05us,      .0%, [          ],         5,        .25,      4.2us average wait
     47, CAPSTONE  , WAIT, SQL*Net message from client                               ,      19196503,   958.87ms,    95.9%, [WWWWWWWWWW],         5,        .25,      3.84s average wait
     47, CAPSTONE  , WAIT, events in waitclass Other                                 ,           290,    14.49us,      .0%, [          ],        30,        1.5,     9.67us average wait

	16K_800X_NOCOMPRESS
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                    
     47, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .25,         ,             ,          ,           ,        .13 per execution
     47, CAPSTONE  , STAT, opened cursors cumulative                                 ,            39,       1.94,         ,             ,          ,           ,          1 per execution
     47, CAPSTONE  , STAT, user calls                                                ,             8,         .4,         ,             ,          ,           ,        .21 per execution
     47, CAPSTONE  , STAT, recursive calls                                           ,            53,       2.64,         ,             ,          ,           ,   188.68us recursive CPU per recursive call
     47, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .05,         ,             ,          ,           ,       10ms total recursive CPU usage
     47, CAPSTONE  , STAT, session logical reads                                     ,          3537,     175.86,         ,             ,          ,           ,      3.54k total buffer visits
     47, CAPSTONE  , STAT, CPU used when call started                                ,            22,       1.09,         ,             ,          ,           ,      220ms total CPU used when call started
     47, CAPSTONE  , STAT, CPU used by this session                                  ,            22,       1.09,         ,             ,          ,           ,      220ms total CPU used by this session
     47, CAPSTONE  , STAT, DB time                                                   ,            22,       1.09,         ,             ,          ,           ,        .56 per execution
     47, CAPSTONE  , STAT, user I/O wait time                                        ,             1,        .05,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, non-idle wait time                                        ,             1,        .05,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, non-idle wait count                                       ,            92,       4.57,         ,             ,          ,           ,       2.36 per execution
     47, CAPSTONE  , STAT, process last non-idle time                                ,            55,       2.73,         ,             ,          ,           ,       1.41 per execution
     47, CAPSTONE  , STAT, enqueue requests                                          ,             2,         .1,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, enqueue releases                                          ,             2,         .1,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, physical read total IO requests                           ,            60,       2.98,         ,             ,          ,           ,    927.06k bytes per request
     47, CAPSTONE  , STAT, physical read total multi block requests                  ,            57,       2.83,         ,             ,          ,           ,          3 total single block read requests
     47, CAPSTONE  , STAT, physical read total bytes                                 ,      55623680,      2.77M,         ,             ,          ,           ,      1.43M per execution
     47, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,      55623680,      2.77M,         ,             ,          ,           ,      1.43M per execution
     47, CAPSTONE  , STAT, db block gets                                             ,             6,         .3,         ,             ,          ,           ,        .15 per execution
     47, CAPSTONE  , STAT, db block gets from cache                                  ,             6,         .3,         ,             ,          ,           ,        .15 per execution
     47, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             6,         .3,         ,             ,          ,           ,        .15 per execution
     47, CAPSTONE  , STAT, consistent gets                                           ,          3531,     175.56,         ,             ,          ,           ,      90.54 per execution
     47, CAPSTONE  , STAT, consistent gets from cache                                ,           141,       7.01,         ,             ,          ,           ,       3.62 per execution
     47, CAPSTONE  , STAT, consistent gets pin                                       ,            82,       4.08,         ,             ,          ,           ,        2.1 per execution
     47, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,            79,       3.93,         ,             ,          ,           ,       2.03 per execution
     47, CAPSTONE  , STAT, consistent gets examination                               ,            59,       2.93,         ,             ,          ,           ,       1.51 per execution
     47, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            59,       2.93,         ,             ,          ,           ,       1.51 per execution
     47, CAPSTONE  , STAT, consistent gets direct                                    ,          3390,     168.55,         ,             ,          ,           ,      86.92 per execution
     47, CAPSTONE  , STAT, logical read bytes from cache                             ,       1376256,     68.43k,         ,             ,          ,           ,     35.29k per execution
     47, CAPSTONE  , STAT, physical reads                                            ,          3395,      168.8,         ,             ,          ,           ,      87.05 per execution
     47, CAPSTONE  , STAT, physical reads cache                                      ,             5,        .25,         ,             ,          ,           ,        .13 per execution
     47, CAPSTONE  , STAT, physical reads direct                                     ,          3390,     168.55,         ,             ,          ,           ,      86.92 per execution
     47, CAPSTONE  , STAT, physical read IO requests                                 ,            60,       2.98,         ,             ,          ,           ,    927.06k bytes per request
     47, CAPSTONE  , STAT, physical read bytes                                       ,      55623680,      2.77M,         ,             ,          ,           ,      1.43M per execution
     47, CAPSTONE  , STAT, free buffer requested                                     ,             5,        .25,         ,             ,          ,           ,        .13 per execution
     47, CAPSTONE  , STAT, physical reads cache prefetch                             ,             2,         .1,         ,             ,          ,           ,        .05 per execution
     47, CAPSTONE  , STAT, calls to kcmgcs                                           ,            17,        .85,         ,             ,          ,           ,        .44 per execution
     47, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            41,       2.04,         ,             ,          ,           ,       1.05 per execution
     47, CAPSTONE  , STAT, file io service time                                      ,           540,      26.85,         ,             ,          ,           ,        9us bad guess of IO service time per IO request
     47, CAPSTONE  , STAT, file io wait time                                         ,         10568,     525.44,         ,             ,          ,           ,   176.13us bad guess of IO wait time per IO request
     47, CAPSTONE  , STAT, Number of read IOs issued                                 ,            57,       2.83,         ,             ,          ,           ,       1.46 per execution
     47, CAPSTONE  , STAT, no work - consistent read gets                            ,          3448,     171.44,         ,             ,          ,           ,      88.41 per execution
     47, CAPSTONE  , STAT, table scans (short tables)                                ,             3,        .15,         ,             ,          ,           ,        .08 per execution
     47, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .05,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .05,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, table scan rows gotten                                    ,       1002028,     49.82k,         ,             ,          ,           ,     25.69k per execution
     47, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,       1002028,     49.82k,         ,             ,          ,           ,     25.69k per execution
     47, CAPSTONE  , STAT, table scan blocks gotten                                  ,          3407,      169.4,         ,             ,          ,           ,      87.36 per execution
     47, CAPSTONE  , STAT, table fetch by rowid                                      ,            14,         .7,         ,             ,          ,           ,        .36 per execution
     47, CAPSTONE  , STAT, cluster key scans                                         ,            12,         .6,         ,             ,          ,           ,        .31 per execution
     47, CAPSTONE  , STAT, cluster key scan block gets                               ,            14,         .7,         ,             ,          ,           ,        .36 per execution
     47, CAPSTONE  , STAT, rows fetched via callback                                 ,             5,        .25,         ,             ,          ,           ,        .13 per execution
     47, CAPSTONE  , STAT, index fetch by key                                        ,            19,        .94,         ,             ,          ,           ,        .49 per execution
     47, CAPSTONE  , STAT, index scans kdiixs1                                       ,            18,        .89,         ,             ,          ,           ,        .46 per execution
     47, CAPSTONE  , STAT, session cursor cache hits                                 ,            38,       1.89,         ,             ,          ,           ,         36 softparses avoided thanks to cursor cache
     47, CAPSTONE  , STAT, buffer is pinned count                                    ,             6,         .3,         ,             ,          ,           ,        .17 % buffer gets avoided thanks to buffer pin caching
     47, CAPSTONE  , STAT, buffer is not pinned count                                ,            91,       4.52,         ,             ,          ,           ,       2.33 per execution
     47, CAPSTONE  , STAT, workarea executions - optimal                             ,             7,        .35,         ,             ,          ,           ,        .18 per execution
     47, CAPSTONE  , STAT, parse time cpu                                            ,             1,        .05,         ,             ,          ,           ,       10ms total parse time CPU
     47, CAPSTONE  , STAT, parse count (total)                                       ,             2,         .1,         ,             ,          ,           ,          2 softparses per hardparse
     47, CAPSTONE  , STAT, parse count (hard)                                        ,             1,        .05,         ,             ,          ,           ,        .03 per execution
     47, CAPSTONE  , STAT, execute count                                             ,            39,       1.94,         ,             ,          ,           ,       19.5 executions per parse
     47, CAPSTONE  , STAT, bytes sent via SQL*Net to client                          ,          4285,     213.05,         ,             ,          ,           ,        857 bytes per roundtrip
     47, CAPSTONE  , STAT, bytes received via SQL*Net from client                    ,           396,      19.69,         ,             ,          ,           ,       79.2 bytes per roundtrip
     47, CAPSTONE  , STAT, SQL*Net roundtrips to/from client                         ,             5,        .25,         ,             ,          ,           ,        .13 per execution
     47, CAPSTONE  , STAT, sorts (memory)                                            ,            10,         .5,         ,             ,          ,           ,        .26 per execution
     47, CAPSTONE  , STAT, sorts (rows)                                              ,             7,        .35,         ,             ,          ,           ,        .18 per execution
     47, CAPSTONE  , TIME, hard parse elapsed time                                   ,          5526,   274.75us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, repeated bind elapsed time                                ,            35,     1.74us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, parse time elapsed                                        ,          5808,   288.77us,      .0%, [          ],          ,           , 
     47, CAPSTONE  , TIME, DB CPU                                                    ,        220092,    10.94ms,     1.1%, [@         ],          ,           , 
     47, CAPSTONE  , TIME, sql execute elapsed time                                  ,        218701,    10.87ms,     1.1%, [#         ],          ,           , 
     47, CAPSTONE  , TIME, DB time                                                   ,        223478,    11.11ms,     1.1%, [#         ],          ,           ,       2.31 % unaccounted time
     47, CAPSTONE  , WAIT, db file sequential read                                   ,            40,     1.99us,      .0%, [          ],         2,         .1,       20us average wait
     47, CAPSTONE  , WAIT, db file scattered read                                    ,            82,     4.08us,      .0%, [          ],         1,        .05,       82us average wait
     47, CAPSTONE  , WAIT, direct path read                                          ,         11626,   578.05us,      .1%, [          ],        57,       2.83,   203.96us average wait
     47, CAPSTONE  , WAIT, SQL*Net message to client                                 ,            21,     1.04us,      .0%, [          ],         5,        .25,      4.2us average wait
     47, CAPSTONE  , WAIT, SQL*Net message from client                               ,      19425379,   965.83ms,    96.6%, [WWWWWWWWWW],         5,        .25,      3.89s average wait
     47, CAPSTONE  , WAIT, events in waitclass Other                                 ,           323,    16.06us,      .0%, [          ],        27,       1.34,    11.96us average wait

	32K_800X_NOCOMPRESS
    SID, USERNAME  , TYPE, STATISTIC                                                 ,         DELTA, HDELTA/SEC,    %TIME, GRAPH       , NUM_WAITS,  WAITS/SEC,   AVERAGES                  
     47, CAPSTONE  , STAT, Requests to/from client                                   ,             5,        .26,         ,             ,          ,           ,        .09 per execution
     47, CAPSTONE  , STAT, opened cursors cumulative                                 ,            53,        2.7,         ,             ,          ,           ,          1 per execution
     47, CAPSTONE  , STAT, opened cursors current                                    ,            -1,       -.05,         ,             ,          ,           ,         -1 actual value in end of snapshot
     47, CAPSTONE  , STAT, user calls                                                ,             8,        .41,         ,             ,          ,           ,        .15 per execution
     47, CAPSTONE  , STAT, recursive calls                                           ,            78,       3.98,         ,             ,          ,           ,   128.21us recursive CPU per recursive call
     47, CAPSTONE  , STAT, recursive cpu usage                                       ,             1,        .05,         ,             ,          ,           ,       10ms total recursive CPU usage
     47, CAPSTONE  , STAT, session logical reads                                     ,          1892,      96.51,         ,             ,          ,           ,       1.9k total buffer visits
     47, CAPSTONE  , STAT, CPU used by this session                                  ,            37,       1.89,         ,             ,          ,           ,      370ms total CPU used by this session
     47, CAPSTONE  , STAT, DB time                                                   ,            41,       2.09,         ,             ,          ,           ,        .77 per execution
     47, CAPSTONE  , STAT, user I/O wait time                                        ,             2,         .1,         ,             ,          ,           ,        .04 per execution
     47, CAPSTONE  , STAT, non-idle wait time                                        ,             1,        .05,         ,             ,          ,           ,        .02 per execution
     47, CAPSTONE  , STAT, non-idle wait count                                       ,            69,       3.52,         ,             ,          ,           ,        1.3 per execution
     47, CAPSTONE  , STAT, process last non-idle time                                ,            73,       3.72,         ,             ,          ,           ,       1.38 per execution
     47, CAPSTONE  , STAT, session uga memory                                        ,        -65488,     -3.34k,         ,             ,          ,           ,    -65.49k actual value in end of snapshot
     47, CAPSTONE  , STAT, session uga memory max                                    ,       4174704,    212.95k,         ,             ,          ,           ,      4.17M actual value in end of snapshot
     47, CAPSTONE  , STAT, session pga memory                                        ,        -65536,     -3.34k,         ,             ,          ,           ,    -65.54k actual value in end of snapshot
     47, CAPSTONE  , STAT, enqueue requests                                          ,             3,        .15,         ,             ,          ,           ,        .06 per execution
     47, CAPSTONE  , STAT, enqueue releases                                          ,             3,        .15,         ,             ,          ,           ,        .06 per execution
     47, CAPSTONE  , STAT, physical read total IO requests                           ,            35,       1.79,         ,             ,          ,           ,      1.58M bytes per request
     47, CAPSTONE  , STAT, physical read total multi block requests                  ,            30,       1.53,         ,             ,          ,           ,          5 total single block read requests
     47, CAPSTONE  , STAT, physical read total bytes                                 ,      55418880,      2.83M,         ,             ,          ,           ,      1.05M per execution
     47, CAPSTONE  , STAT, cell physical IO interconnect bytes                       ,      55418880,      2.83M,         ,             ,          ,           ,      1.05M per execution
     47, CAPSTONE  , STAT, db block gets                                             ,             6,        .31,         ,             ,          ,           ,        .11 per execution
     47, CAPSTONE  , STAT, db block gets from cache                                  ,             6,        .31,         ,             ,          ,           ,        .11 per execution
     47, CAPSTONE  , STAT, db block gets from cache (fastpath)                       ,             6,        .31,         ,             ,          ,           ,        .11 per execution
     47, CAPSTONE  , STAT, consistent gets                                           ,          1886,       96.2,         ,             ,          ,           ,      35.58 per execution
     47, CAPSTONE  , STAT, consistent gets from cache                                ,           199,      10.15,         ,             ,          ,           ,       3.75 per execution
     47, CAPSTONE  , STAT, consistent gets pin                                       ,           122,       6.22,         ,             ,          ,           ,        2.3 per execution
     47, CAPSTONE  , STAT, consistent gets pin (fastpath)                            ,           118,       6.02,         ,             ,          ,           ,       2.23 per execution
     47, CAPSTONE  , STAT, consistent gets examination                               ,            77,       3.93,         ,             ,          ,           ,       1.45 per execution
     47, CAPSTONE  , STAT, consistent gets examination (fastpath)                    ,            77,       3.93,         ,             ,          ,           ,       1.45 per execution
     47, CAPSTONE  , STAT, consistent gets direct                                    ,          1687,      86.05,         ,             ,          ,           ,      31.83 per execution
     47, CAPSTONE  , STAT, logical read bytes from cache                             ,       2170880,    110.74k,         ,             ,          ,           ,     40.96k per execution
     47, CAPSTONE  , STAT, physical reads                                            ,          1692,      86.31,         ,             ,          ,           ,      31.92 per execution
     47, CAPSTONE  , STAT, physical reads cache                                      ,             5,        .26,         ,             ,          ,           ,        .09 per execution
     47, CAPSTONE  , STAT, physical reads direct                                     ,          1687,      86.05,         ,             ,          ,           ,      31.83 per execution
     47, CAPSTONE  , STAT, physical read IO requests                                 ,            35,       1.79,         ,             ,          ,           ,      1.58M bytes per request
     47, CAPSTONE  , STAT, physical read bytes                                       ,      55418880,      2.83M,         ,             ,          ,           ,      1.05M per execution
     47, CAPSTONE  , STAT, free buffer requested                                     ,             5,        .26,         ,             ,          ,           ,        .09 per execution
     47, CAPSTONE  , STAT, physical reads cache prefetch                             ,             1,        .05,         ,             ,          ,           ,        .02 per execution
     47, CAPSTONE  , STAT, calls to kcmgcs                                           ,            21,       1.07,         ,             ,          ,           ,         .4 per execution
     47, CAPSTONE  , STAT, calls to get snapshot scn: kcmgss                         ,            58,       2.96,         ,             ,          ,           ,       1.09 per execution
     47, CAPSTONE  , STAT, file io service time                                      ,           445,       22.7,         ,             ,          ,           ,    12.71us bad guess of IO service time per IO request
     47, CAPSTONE  , STAT, file io wait time                                         ,         13331,     680.01,         ,             ,          ,           ,   380.89us bad guess of IO wait time per IO request
     47, CAPSTONE  , STAT, Number of read IOs issued                                 ,            31,       1.58,         ,             ,          ,           ,        .58 per execution
     47, CAPSTONE  , STAT, no work - consistent read gets                            ,          1781,      90.85,         ,             ,          ,           ,       33.6 per execution
     47, CAPSTONE  , STAT, table scans (short tables)                                ,             5,        .26,         ,             ,          ,           ,        .09 per execution
     47, CAPSTONE  , STAT, table scans (long tables)                                 ,             1,        .05,         ,             ,          ,           ,        .02 per execution
     47, CAPSTONE  , STAT, table scans (direct read)                                 ,             1,        .05,         ,             ,          ,           ,        .02 per execution
     47, CAPSTONE  , STAT, table scan rows gotten                                    ,       1002806,     51.15k,         ,             ,          ,           ,     18.92k per execution
     47, CAPSTONE  , STAT, table scan disk non-IMC rows gotten                       ,       1002806,     51.15k,         ,             ,          ,           ,     18.92k per execution
     47, CAPSTONE  , STAT, table scan blocks gotten                                  ,          1717,      87.58,         ,             ,          ,           ,       32.4 per execution
     47, CAPSTONE  , STAT, table fetch by rowid                                      ,            23,       1.17,         ,             ,          ,           ,        .43 per execution
     47, CAPSTONE  , STAT, cluster key scans                                         ,            16,        .82,         ,             ,          ,           ,         .3 per execution
     47, CAPSTONE  , STAT, cluster key scan block gets                               ,            18,        .92,         ,             ,          ,           ,        .34 per execution
     47, CAPSTONE  , STAT, rows fetched via callback                                 ,             5,        .26,         ,             ,          ,           ,        .09 per execution
     47, CAPSTONE  , STAT, index fetch by key                                        ,            24,       1.22,         ,             ,          ,           ,        .45 per execution
     47, CAPSTONE  , STAT, index scans kdiixs1                                       ,            27,       1.38,         ,             ,          ,           ,        .51 per execution
     47, CAPSTONE  , STAT, sql area evicted                                          ,             2,         .1,         ,             ,          ,           ,        .04 per execution
     47, CAPSTONE  , STAT, CCursor + sql area evicted                                ,             2,         .1,         ,             ,          ,           ,        .04 per execution
     47, CAPSTONE  , STAT, session cursor cache hits                                 ,            52,       2.65,         ,             ,          ,           ,         50 softparses avoided thanks to cursor cache
     47, CAPSTONE  , STAT, session cursor cache count                                ,            -5,       -.26,         ,             ,          ,           ,       -.09 per execution
